"hour","offshore","onshore","pv","river","lake","biogas","gas","nuclear","phs","battery","methanation","demand","Pump","ElecStr","CH4","elec_price","gas_price"
"0",11.31,61.19,0.00,5.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.57,0.00,0.00,-4.12,0.00,0.00
"1",11.50,63.13,0.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.65,-9.30,0.00,-4.12,0.00,0.00
"2",11.50,64.33,0.00,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.70,0.00,0.00,-4.12,0.00,0.00
"3",11.42,64.76,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.86,-9.30,0.00,-4.12,0.00,0.00
"4",11.14,64.42,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.18,-9.30,0.00,-4.12,0.00,0.00
"5",10.88,64.72,0.00,4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.60,-9.30,0.00,-4.12,0.00,0.00
"6",10.73,64.92,0.00,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.07,0.00,0.00,-4.12,0.00,0.00
"7",10.57,65.09,0.40,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.08,-9.30,0.00,-4.12,0.00,0.00
"8",10.54,64.39,5.99,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.12,-9.30,0.00,-4.12,0.00,0.00
"9",10.40,61.49,15.52,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.42,-9.30,0.00,-4.12,0.00,0.00
"10",10.28,60.19,23.93,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.32,-9.30,-15.40,-4.12,0.00,0.00
"11",10.33,61.72,27.39,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.53,-9.30,-19.53,-4.12,0.00,0.00
"12",10.45,62.01,26.43,4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.62,-9.30,-19.53,-4.12,0.00,0.00
"13",10.57,61.81,20.48,4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.09,0.00,-19.53,-4.12,0.00,0.00
"14",10.70,61.14,12.11,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.47,0.00,-17.28,-4.12,0.00,0.00
"15",10.83,62.42,3.47,3.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.95,-9.30,0.00,-4.12,0.00,0.00
"16",10.95,63.43,0.00,3.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.85,-9.30,0.00,-4.12,0.00,0.00
"17",10.99,63.49,0.00,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.05,-9.30,0.00,-4.12,0.00,0.00
"18",10.92,62.52,0.00,4.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.47,-0.32,0.00,-4.12,0.00,0.00
"19",10.73,61.10,0.00,4.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.77,-7.85,0.00,-4.12,0.00,0.00
"20",10.52,58.73,0.00,5.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63.05,-7.28,0.00,-4.12,0.00,0.00
"21",10.22,56.69,0.00,5.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.83,-8.11,0.00,-4.12,0.00,0.00
"22",9.83,55.06,0.00,5.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.11,-7.81,0.00,-4.12,0.00,0.00
"23",9.36,52.71,0.00,5.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,0.00,-3.97,-4.12,0.00,0.00
"24",8.99,50.60,0.00,4.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.47,0.00,0.00,-3.68,52.19,52.19
"25",8.69,49.28,0.00,3.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.33,0.00,0.00,-1.44,52.19,52.19
"26",8.39,48.06,0.00,3.27,0.98,0.00,0.00,0.00,0.00,0.00,0.00,60.69,0.00,0.00,0.00,201.13,201.13
"27",8.15,46.83,0.00,3.03,0.00,0.00,0.00,0.00,2.80,0.00,0.00,60.81,0.00,0.00,0.00,201.98,201.98
"28",7.85,46.60,0.00,3.00,3.53,0.00,0.00,0.00,0.00,0.00,0.00,60.99,0.00,0.00,0.00,201.13,201.13
"29",7.41,45.46,0.00,3.04,0.00,5.40,5.40,0.00,0.00,0.00,0.00,61.31,0.00,0.00,0.00,201.13,201.13
"30",6.81,42.87,0.00,3.12,0.00,0.00,8.29,0.00,0.74,0.00,8.29,61.83,0.00,0.00,0.00,201.98,201.98
"31",6.09,39.72,1.03,3.26,0.00,14.26,14.26,0.00,0.00,0.00,0.00,64.36,0.00,0.00,0.00,201.13,201.13
"32",5.28,34.72,10.15,3.49,12.86,0.00,0.00,0.00,0.00,0.67,0.00,67.17,0.00,0.00,0.00,201.98,201.98
"33",4.12,28.88,21.39,4.03,11.63,0.00,0.00,0.00,0.00,0.00,0.00,70.05,0.00,0.00,0.00,201.13,201.13
"34",2.96,26.78,33.34,4.50,0.00,3.58,3.58,0.00,0.00,0.00,0.00,71.17,0.00,0.00,0.00,201.13,201.13
"35",2.18,27.27,40.61,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72.51,-2.38,0.00,0.00,172.69,172.69
"36",1.72,27.49,41.92,5.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.59,-1.76,0.00,0.00,172.69,172.69
"37",1.61,27.80,36.45,5.10,0.00,6.07,6.07,0.00,0.00,0.00,0.00,77.03,0.00,0.00,0.00,201.13,201.13
"38",1.65,27.38,26.07,4.63,0.00,0.00,17.33,0.00,0.00,0.00,17.33,77.06,0.00,0.00,0.00,201.98,201.98
"39",1.79,29.24,8.81,4.16,12.86,0.00,17.43,0.00,0.00,0.00,17.43,74.28,0.00,0.00,0.00,201.98,201.98
"40",1.80,30.90,0.04,4.30,12.86,0.00,20.81,0.00,0.00,0.00,20.81,70.70,0.00,0.00,0.00,201.98,201.98
"41",1.59,29.56,0.00,4.74,7.95,27.38,27.38,0.00,0.00,0.00,0.00,71.22,0.00,0.00,0.00,201.13,201.13
"42",1.30,26.39,0.00,5.30,0.00,27.38,27.38,0.00,0.00,13.68,0.00,74.05,0.00,0.00,0.00,201.98,201.13
"43",1.05,22.98,0.00,5.78,12.86,27.38,27.38,0.00,0.00,4.55,0.00,74.60,0.00,0.00,0.00,201.98,201.13
"44",0.89,20.08,0.00,5.68,12.86,0.00,11.39,0.00,0.00,19.53,11.39,70.43,0.00,0.00,0.00,201.98,201.98
"45",0.73,18.15,0.00,5.35,12.86,0.00,20.06,0.00,9.30,0.00,20.06,66.45,0.00,0.00,0.00,201.98,201.98
"46",0.57,16.96,0.00,5.16,12.86,0.00,19.74,0.00,9.30,0.00,19.74,64.58,0.00,0.00,0.00,201.98,201.98
"47",0.49,16.65,0.00,5.06,12.86,0.00,21.20,0.00,9.30,0.00,21.20,65.56,0.00,0.00,0.00,201.98,201.98
"48",0.48,16.81,0.00,4.82,12.86,0.00,22.35,0.00,9.30,0.00,22.35,66.61,0.00,0.00,0.00,201.98,201.98
"49",0.50,16.89,0.00,4.71,12.86,0.00,22.56,0.00,9.30,0.00,22.56,66.82,0.00,0.00,0.00,201.98,201.98
"50",0.59,16.70,0.00,4.25,12.86,0.00,23.30,0.00,9.30,0.00,23.30,66.99,0.00,0.00,0.00,201.98,201.98
"51",0.84,16.60,0.00,3.98,12.86,0.00,23.11,0.00,9.30,0.00,23.11,66.69,0.00,0.00,0.00,201.98,201.98
"52",1.05,16.88,0.00,3.56,12.86,0.00,22.83,0.00,9.30,0.00,22.83,66.49,0.00,0.00,0.00,201.98,201.98
"53",1.02,17.06,0.00,3.36,12.86,0.00,23.54,0.00,9.30,0.00,23.54,67.14,0.00,0.00,0.00,201.98,201.98
"54",0.99,17.05,0.00,3.30,12.86,0.00,15.24,0.00,0.00,19.53,15.24,68.97,0.00,0.00,0.00,201.98,201.98
"55",1.11,17.31,1.89,3.36,12.86,0.00,27.38,0.00,9.30,0.02,27.38,73.22,0.00,0.00,0.00,201.98,201.98
"56",1.26,16.76,15.12,3.80,10.89,27.38,27.38,0.00,0.00,0.00,0.00,75.20,0.00,0.00,0.00,201.13,201.13
"57",1.40,15.88,29.71,4.23,0.00,25.21,25.21,0.00,0.00,0.00,0.00,76.42,0.00,0.00,0.00,201.13,201.13
"58",1.54,16.51,40.31,4.76,0.00,13.33,13.33,0.00,0.00,0.00,0.00,76.45,0.00,0.00,0.00,201.13,201.13
"59",1.86,17.42,45.89,4.98,0.00,6.64,6.64,0.00,0.00,0.00,0.00,76.79,0.00,0.00,0.00,201.13,201.13
"60",2.24,18.37,45.52,4.93,0.00,6.77,6.77,0.00,0.00,0.00,0.00,77.83,0.00,0.00,0.00,201.13,201.13
"61",2.51,18.98,39.03,4.98,0.00,14.50,14.50,0.00,0.00,0.00,0.00,79.99,0.00,0.00,0.00,201.13,201.13
"62",2.84,19.41,26.02,4.44,0.00,26.93,26.93,0.00,0.00,0.00,0.00,79.65,0.00,0.00,0.00,201.13,201.13
"63",3.50,21.72,8.83,3.98,12.86,0.00,26.23,0.00,0.00,0.00,26.23,77.11,0.00,0.00,0.00,201.98,201.98
"64",4.14,24.02,0.05,3.64,12.86,0.00,19.73,0.00,9.30,0.00,19.73,73.73,0.00,0.00,0.00,201.98,201.98
"65",4.50,24.96,0.00,4.00,12.86,27.38,27.38,0.00,0.79,0.00,0.00,74.49,0.00,0.00,0.00,201.98,201.13
"66",4.68,25.68,0.00,4.54,12.86,27.38,27.38,0.00,2.78,0.00,0.00,77.91,0.00,0.00,0.00,201.98,201.13
"67",4.70,26.17,0.00,5.41,12.86,27.38,27.38,0.00,1.35,0.00,0.00,77.87,0.00,0.00,0.00,201.98,201.13
"68",4.59,26.23,0.00,5.28,12.86,0.00,24.27,0.00,0.00,0.00,24.27,73.22,0.00,0.00,0.00,201.98,201.98
"69",4.15,26.18,0.00,4.88,6.31,27.38,27.38,0.00,0.00,0.00,0.00,68.91,0.00,0.00,0.00,201.13,201.13
"70",3.64,25.85,0.00,4.92,12.86,19.41,19.41,0.00,0.00,0.00,0.00,66.68,0.00,0.00,0.00,201.13,201.13
"71",3.29,25.33,0.00,5.06,12.86,20.91,20.91,0.00,0.00,0.00,0.00,67.44,0.00,0.00,0.00,201.13,201.13
"72",3.28,24.04,0.00,4.66,12.86,22.34,22.34,0.00,0.00,0.00,0.00,67.18,0.00,0.00,0.00,201.13,201.13
"73",3.62,22.92,0.00,4.45,12.86,23.44,23.44,0.00,0.00,0.00,0.00,67.28,0.00,0.00,0.00,201.13,201.13
"74",4.13,22.07,0.00,4.15,12.86,24.18,24.18,0.00,0.00,0.00,0.00,67.38,0.00,0.00,0.00,201.13,201.13
"75",4.87,21.92,0.00,3.85,12.86,24.03,24.03,0.00,0.00,0.00,0.00,67.52,0.00,0.00,0.00,201.13,201.13
"76",5.59,23.29,0.00,3.66,12.86,22.09,22.09,0.00,0.00,0.00,0.00,67.48,0.00,0.00,0.00,201.13,201.13
"77",6.22,25.62,0.00,3.68,12.86,19.63,19.63,0.00,0.00,0.00,0.00,68.01,0.00,0.00,0.00,201.13,201.13
"78",6.83,28.10,0.00,3.75,3.54,27.38,27.38,0.00,0.00,0.00,0.00,69.59,0.00,0.00,0.00,201.13,201.13
"79",7.28,31.02,1.87,3.93,12.86,16.38,16.38,0.00,0.00,0.00,0.00,73.33,0.00,0.00,0.00,201.13,201.13
"80",7.60,32.36,13.62,4.22,0.00,17.41,17.41,0.00,0.00,0.00,0.00,75.21,0.00,0.00,0.00,201.13,201.13
"81",7.41,31.07,26.68,4.45,0.00,6.76,6.76,0.00,0.00,0.00,0.00,76.37,0.00,0.00,0.00,201.13,201.13
"82",7.10,31.12,35.86,4.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.40,-2.45,0.00,0.00,172.69,172.69
"83",7.05,31.14,40.02,5.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.86,-6.58,0.00,0.00,172.69,172.69
"84",7.24,30.55,39.05,5.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.46,-4.81,0.00,0.00,172.69,172.69
"85",7.52,30.22,33.35,5.49,0.00,0.00,3.12,0.00,0.00,0.00,3.12,79.70,0.00,0.00,0.00,201.98,201.98
"86",7.71,29.86,22.78,5.21,0.00,13.68,13.68,0.00,0.00,0.00,0.00,79.25,0.00,0.00,0.00,201.13,201.13
"87",8.16,35.92,7.91,5.09,0.00,19.56,19.56,0.00,0.00,0.00,0.00,76.64,0.00,0.00,0.00,201.13,201.13
"88",8.71,46.28,0.01,4.99,0.00,13.61,13.61,0.00,0.00,0.00,0.00,73.60,0.00,0.00,0.00,201.13,201.13
"89",8.93,50.48,0.00,5.16,0.00,0.00,9.82,0.00,0.00,0.00,9.82,74.39,0.00,0.00,0.00,201.98,201.98
"90",8.92,50.45,0.00,5.66,0.00,12.73,12.73,0.00,0.00,0.00,0.00,77.76,0.00,0.00,0.00,201.13,201.13
"91",8.70,47.39,0.00,6.14,0.00,15.39,15.39,0.00,0.00,0.00,0.00,77.63,0.00,0.00,0.00,201.13,201.13
"92",8.46,44.03,0.00,6.09,0.00,14.60,14.60,0.00,0.00,0.00,0.00,73.18,0.00,0.00,0.00,201.13,201.13
"93",8.08,39.03,0.00,5.88,0.00,0.00,15.88,0.00,0.00,0.00,15.88,68.87,0.00,0.00,0.00,201.98,201.98
"94",7.72,34.92,0.00,5.79,0.00,0.00,17.81,0.00,0.00,0.00,17.81,66.24,0.00,0.00,0.00,201.98,201.98
"95",7.35,32.17,0.00,5.92,0.00,20.90,20.90,0.00,0.00,0.00,0.00,66.34,0.00,0.00,0.00,201.13,201.13
"96",6.94,31.64,0.00,5.93,0.00,0.00,22.65,0.00,0.00,0.00,22.65,67.16,0.00,0.00,0.00,201.98,201.98
"97",6.71,31.94,0.00,5.72,0.00,0.00,22.92,0.00,0.00,0.00,22.92,67.28,0.00,0.00,0.00,201.98,201.98
"98",6.63,33.24,0.00,5.48,0.00,0.00,22.40,0.00,0.00,0.00,22.40,67.76,0.00,0.00,0.00,201.98,201.98
"99",6.61,33.14,0.00,5.46,0.00,0.00,22.36,0.00,0.00,0.00,22.36,67.58,0.00,0.00,0.00,201.98,201.98
"100",6.68,33.74,0.00,5.31,0.00,0.00,21.62,0.00,0.00,0.00,21.62,67.36,0.00,0.00,0.00,201.98,201.98
"101",6.75,33.79,0.00,5.28,0.00,0.00,21.75,0.00,0.00,0.00,21.75,67.57,0.00,0.00,0.00,201.98,201.98
"102",6.83,33.74,0.00,5.33,0.00,0.00,22.23,0.00,0.00,0.00,22.23,68.14,0.00,0.00,0.00,201.98,201.98
"103",7.01,33.62,1.19,5.71,0.00,0.00,23.76,0.00,0.00,0.00,23.76,71.29,0.00,0.00,0.00,201.98,201.98
"104",7.10,32.21,11.05,6.21,0.00,0.00,16.81,0.00,0.00,0.00,16.81,73.37,0.00,0.00,0.00,201.98,201.98
"105",6.80,30.77,22.62,6.28,0.00,0.00,8.42,0.00,0.00,0.00,8.42,74.89,0.00,0.00,0.00,201.98,201.98
"106",6.22,30.87,31.68,6.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.05,-0.10,0.00,0.00,172.69,172.69
"107",5.47,29.59,36.97,6.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,75.37,-3.05,0.00,0.00,172.69,172.69
"108",4.65,26.51,35.68,6.62,2.35,0.00,0.00,0.00,0.00,0.00,0.00,75.82,0.00,0.00,0.00,201.13,201.13
"109",4.26,23.49,29.29,6.33,0.00,0.00,14.22,0.00,0.00,0.00,14.22,77.60,0.00,0.00,0.00,201.98,201.98
"110",4.23,21.43,18.91,6.21,0.00,0.00,26.49,0.00,0.00,0.00,26.49,77.28,0.00,0.00,0.00,201.98,201.98
"111",4.71,25.14,6.75,6.03,12.86,0.00,19.10,0.00,0.00,0.00,19.10,74.58,0.00,0.00,0.00,201.98,201.98
"112",5.58,31.75,0.08,6.00,12.86,0.00,15.36,0.00,0.00,0.00,15.36,71.63,0.00,0.00,0.00,201.98,201.98
"113",6.39,34.38,0.00,5.99,0.00,0.00,25.85,0.00,0.00,0.00,25.85,72.61,0.00,0.00,0.00,201.98,201.98
"114",6.94,34.37,0.00,6.56,12.86,0.00,14.68,0.00,0.00,0.00,14.68,75.41,0.00,0.00,0.00,201.98,201.98
"115",6.91,32.76,0.00,7.02,12.86,15.31,15.31,0.00,0.00,0.00,0.00,74.87,0.00,0.00,0.00,201.13,201.13
"116",6.55,30.67,0.00,6.92,0.00,26.60,26.60,0.00,0.00,0.00,0.00,70.73,0.00,0.00,0.00,201.13,201.13
"117",6.14,28.53,0.00,6.31,0.00,26.13,26.13,0.00,0.00,0.00,0.00,67.10,0.00,0.00,0.00,201.13,201.13
"118",5.72,26.56,0.00,6.08,0.00,26.75,26.75,0.00,0.00,0.00,0.00,65.11,0.00,0.00,0.00,201.13,201.13
"119",5.33,25.09,0.00,6.21,0.71,27.38,27.38,0.00,0.00,0.00,0.00,64.73,0.00,0.00,0.00,201.13,201.13
"120",5.10,24.46,0.00,6.10,12.86,12.00,12.00,0.00,0.00,0.00,0.00,60.52,0.00,0.00,0.00,201.13,201.13
"121",5.17,24.26,0.00,5.75,0.00,25.58,25.58,0.00,0.00,0.00,0.00,60.77,0.00,0.00,0.00,201.13,201.13
"122",5.52,24.13,0.00,5.63,0.00,25.71,25.71,0.00,0.00,0.00,0.00,60.98,0.00,0.00,0.00,201.13,201.13
"123",6.05,24.25,0.00,5.57,0.00,24.97,24.97,0.00,0.00,0.00,0.00,60.85,0.00,0.00,0.00,201.13,201.13
"124",6.56,24.92,0.00,5.48,0.00,24.13,24.13,0.00,0.00,0.00,0.00,61.09,0.00,0.00,0.00,201.13,201.13
"125",6.99,26.28,0.00,5.38,0.00,23.13,23.13,0.00,0.00,0.00,0.00,61.78,0.00,0.00,0.00,201.13,201.13
"126",7.36,28.30,0.00,5.39,0.00,21.22,21.22,0.00,0.00,0.00,0.00,62.27,0.00,0.00,0.00,201.13,201.13
"127",7.49,29.77,0.34,5.65,0.00,19.41,19.41,0.00,0.00,0.00,0.00,62.66,0.00,0.00,0.00,201.13,201.13
"128",7.42,29.63,7.03,6.00,0.00,13.86,13.86,0.00,0.00,0.00,0.00,63.94,0.00,0.00,0.00,201.13,201.13
"129",6.99,27.90,17.00,6.32,0.00,8.08,8.08,0.00,0.00,0.00,0.00,66.28,0.00,0.00,0.00,201.13,201.13
"130",6.61,28.13,24.56,6.42,0.00,2.06,2.06,0.00,0.00,0.00,0.00,67.78,0.00,0.00,0.00,201.13,201.13
"131",6.47,28.46,27.93,6.50,0.48,0.00,0.00,0.00,0.00,0.00,0.00,69.85,0.00,0.00,0.00,201.13,201.13
"132",6.53,27.89,27.02,6.42,0.00,5.20,5.20,0.00,0.00,0.00,0.00,73.05,0.00,0.00,0.00,201.13,201.13
"133",6.81,28.10,22.46,6.32,0.00,0.00,11.78,0.00,0.00,0.00,11.78,75.48,0.00,0.00,0.00,201.98,201.98
"134",7.31,29.03,14.22,6.22,0.00,18.45,18.45,0.00,0.00,0.00,0.00,75.23,0.00,0.00,0.00,201.13,201.13
"135",8.10,35.43,4.51,6.05,0.00,18.03,18.03,0.00,0.00,0.00,0.00,72.12,0.00,0.00,0.00,201.13,201.13
"136",8.84,43.90,0.03,6.06,9.82,0.00,0.00,0.00,0.00,0.00,0.00,68.65,0.00,0.00,0.00,201.13,201.13
"137",9.11,45.62,0.00,5.92,6.68,0.00,0.00,0.00,0.00,0.00,0.00,67.33,0.00,0.00,0.00,201.13,201.13
"138",8.97,43.68,0.00,6.40,0.00,9.11,9.11,0.00,0.00,0.00,0.00,68.16,0.00,0.00,0.00,201.13,201.13
"139",8.61,40.49,0.00,6.83,0.00,12.10,12.10,0.00,0.00,0.00,0.00,68.04,0.00,0.00,0.00,201.13,201.13
"140",8.06,37.19,0.00,6.83,0.00,13.40,13.40,0.00,0.00,0.00,0.00,65.48,0.00,0.00,0.00,201.13,201.13
"141",7.41,34.27,0.00,6.31,0.00,14.07,14.07,0.00,0.00,0.00,0.00,62.06,0.00,0.00,0.00,201.13,201.13
"142",6.65,31.64,0.00,6.06,0.00,16.47,16.47,0.00,0.00,0.00,0.00,60.81,0.00,0.00,0.00,201.13,201.13
"143",5.82,28.81,0.00,5.96,0.00,21.34,21.34,0.00,0.00,0.00,0.00,61.93,0.00,0.00,0.00,201.13,201.13
"144",5.19,26.51,0.00,6.00,0.00,22.88,22.88,0.00,0.00,0.00,0.00,60.58,0.00,0.00,0.00,201.13,201.13
"145",4.84,24.85,0.00,5.81,0.00,25.03,25.03,0.00,0.00,0.00,0.00,60.53,0.00,0.00,0.00,201.13,201.13
"146",4.63,23.92,0.00,5.60,0.00,26.67,26.67,0.00,0.00,0.00,0.00,60.82,0.00,0.00,0.00,201.13,201.13
"147",4.51,23.49,0.00,5.45,0.00,26.88,26.88,0.00,0.00,0.00,0.00,60.33,0.00,0.00,0.00,201.13,201.13
"148",4.41,23.22,0.00,5.35,12.86,14.07,14.07,0.00,0.00,0.00,0.00,59.91,0.00,0.00,0.00,201.13,201.13
"149",4.26,23.48,0.00,5.23,0.00,26.97,26.97,0.00,0.00,0.00,0.00,59.95,0.00,0.00,0.00,201.13,201.13
"150",4.06,23.90,0.00,5.27,0.00,25.80,25.80,0.00,0.00,0.00,0.00,59.04,0.00,0.00,0.00,201.13,201.13
"151",3.84,24.01,0.22,5.74,0.00,24.72,24.72,0.00,0.00,0.00,0.00,58.53,0.00,0.00,0.00,201.13,201.13
"152",3.64,22.96,5.40,6.26,0.00,20.18,20.18,0.00,0.00,0.00,0.00,58.43,0.00,0.00,0.00,201.13,201.13
"153",3.29,19.95,14.26,6.50,0.00,16.10,16.10,0.00,0.00,0.00,0.00,60.10,0.00,0.00,0.00,201.13,201.13
"154",2.70,18.72,22.57,6.60,0.00,11.26,11.26,0.00,0.00,0.00,0.00,61.84,0.00,0.00,0.00,201.13,201.13
"155",2.20,17.58,26.77,6.57,0.00,11.35,11.35,0.00,0.00,0.00,0.00,64.47,0.00,0.00,0.00,201.13,201.13
"156",1.99,16.91,25.87,6.47,0.00,17.14,17.14,0.00,0.00,0.00,0.00,68.38,0.00,0.00,0.00,201.13,201.13
"157",2.13,17.42,21.31,6.50,0.00,23.54,23.54,0.00,0.00,0.00,0.00,70.91,0.00,0.00,0.00,201.13,201.13
"158",2.63,19.77,12.18,6.16,2.83,27.38,27.38,0.00,0.00,0.00,0.00,70.95,0.00,0.00,0.00,201.13,201.13
"159",3.62,27.10,3.00,5.98,12.86,0.00,16.08,0.00,0.00,0.00,16.08,68.64,0.00,0.00,0.00,201.98,201.98
"160",4.65,35.74,0.01,5.91,0.00,18.51,18.51,0.00,0.00,0.00,0.00,64.83,0.00,0.00,0.00,201.13,201.13
"161",5.28,40.30,0.00,5.90,0.00,11.62,11.62,0.00,0.00,0.00,0.00,63.10,0.00,0.00,0.00,201.13,201.13
"162",5.40,40.43,0.00,6.37,0.00,0.00,12.55,0.00,0.00,0.00,12.55,64.75,0.00,0.00,0.00,201.98,201.98
"163",5.14,38.19,0.00,6.86,0.00,15.89,15.89,0.00,0.00,0.00,0.00,66.09,0.00,0.00,0.00,201.13,201.13
"164",4.75,34.88,0.00,6.39,0.00,18.61,18.61,0.00,0.00,0.00,0.00,64.63,0.00,0.00,0.00,201.13,201.13
"165",4.31,32.10,0.00,5.90,0.00,19.16,19.16,0.00,0.00,0.00,0.00,61.48,0.00,0.00,0.00,201.13,201.13
"166",3.92,31.17,0.00,5.54,0.00,19.29,19.29,0.00,0.00,0.00,0.00,59.92,0.00,0.00,0.00,201.13,201.13
"167",3.72,30.41,0.00,5.58,0.00,21.72,21.72,0.00,0.00,0.00,0.00,61.43,0.00,0.00,0.00,201.13,201.13
"168",3.78,30.93,0.00,5.61,0.00,22.91,22.91,0.00,0.00,0.00,0.00,63.23,0.00,0.00,0.00,201.13,201.13
"169",4.02,31.76,0.00,5.39,0.00,22.33,22.33,0.00,0.00,0.00,0.00,63.48,0.00,0.00,0.00,201.13,201.13
"170",4.20,32.34,0.00,5.13,0.00,22.14,22.14,0.00,0.00,0.00,0.00,63.81,0.00,0.00,0.00,201.13,201.13
"171",4.30,32.33,0.00,5.07,0.00,22.17,22.17,0.00,0.00,0.00,0.00,63.87,0.00,0.00,0.00,201.13,201.13
"172",4.30,32.36,0.00,4.97,0.00,22.03,22.03,0.00,0.00,0.00,0.00,63.66,0.00,0.00,0.00,201.13,201.13
"173",4.20,32.64,0.00,4.91,0.00,22.51,22.51,0.00,0.00,0.00,0.00,64.27,0.00,0.00,0.00,201.13,201.13
"174",3.99,32.52,0.00,4.87,0.00,26.19,26.19,0.00,0.00,0.00,0.00,67.57,0.00,0.00,0.00,201.13,201.13
"175",3.72,32.45,0.59,5.25,3.06,27.38,27.38,0.00,0.00,0.00,0.00,72.45,0.00,0.00,0.00,201.13,201.13
"176",3.46,31.20,5.76,5.85,1.11,27.38,27.38,0.00,0.00,0.00,0.00,74.78,0.00,0.00,0.00,201.13,201.13
"177",3.02,28.81,13.15,5.99,0.00,25.04,25.04,0.00,0.00,0.00,0.00,76.01,0.00,0.00,0.00,201.13,201.13
"178",2.85,27.60,19.90,5.85,0.00,19.67,19.67,0.00,0.00,0.00,0.00,75.87,0.00,0.00,0.00,201.13,201.13
"179",2.76,27.66,23.15,5.70,0.00,16.89,16.89,0.00,0.00,0.00,0.00,76.16,0.00,0.00,0.00,201.13,201.13
"180",2.74,27.44,22.10,5.80,0.00,19.26,19.26,0.00,0.00,0.00,0.00,77.33,0.00,0.00,0.00,201.13,201.13
"181",2.82,27.68,18.26,5.78,0.00,25.32,25.32,0.00,0.00,0.00,0.00,79.85,0.00,0.00,0.00,201.13,201.13
"182",2.96,29.45,11.77,5.61,12.86,17.13,17.13,0.00,0.00,0.00,0.00,79.77,0.00,0.00,0.00,201.13,201.13
"183",3.26,34.08,3.66,5.44,3.37,27.38,27.38,0.00,0.00,0.00,0.00,77.20,0.00,0.00,0.00,201.13,201.13
"184",3.59,37.39,0.01,5.42,0.06,27.38,27.38,0.00,0.00,0.00,0.00,73.85,0.00,0.00,0.00,201.13,201.13
"185",3.72,37.34,0.00,5.48,0.19,27.38,27.38,0.00,0.00,0.00,0.00,74.12,0.00,0.00,0.00,201.13,201.13
"186",3.65,36.11,0.00,5.73,12.86,19.16,19.16,0.00,0.00,0.00,0.00,77.51,0.00,0.00,0.00,201.13,201.13
"187",3.51,34.59,0.00,6.34,12.86,20.12,20.12,0.00,0.00,0.00,0.00,77.40,0.00,0.00,0.00,201.13,201.13
"188",3.41,32.79,0.00,5.96,3.20,27.38,27.38,0.00,0.00,0.00,0.00,72.75,0.00,0.00,0.00,201.13,201.13
"189",3.30,31.96,0.00,5.41,0.26,27.38,27.38,0.00,0.00,0.00,0.00,68.32,0.00,0.00,0.00,201.13,201.13
"190",3.13,31.58,0.00,5.16,0.00,26.13,26.13,0.00,0.00,0.00,0.00,66.00,0.00,0.00,0.00,201.13,201.13
"191",2.90,30.43,0.00,5.26,12.86,15.78,15.78,0.00,0.00,0.00,0.00,67.23,0.00,0.00,0.00,201.13,201.13
"192",2.71,29.15,0.00,5.19,3.58,27.38,27.38,0.00,0.00,0.00,0.00,68.02,0.00,0.00,0.00,201.13,201.13
"193",2.69,28.51,0.00,5.04,4.36,27.38,27.38,0.00,0.00,0.00,0.00,67.99,0.00,0.00,0.00,201.13,201.13
"194",2.61,27.52,0.00,4.89,5.89,27.38,27.38,0.00,0.00,0.00,0.00,68.30,0.00,0.00,0.00,201.13,201.13
