"hour","offshore","onshore","pv","river","lake","biogas","gas","nuclear","phs","battery","methanation","demand","Pump","ElecStr","CH4","elec_price","gas_price"
"0",0.00,59.42,0.00,5.04,0.00,0.00,0.00,0.00,0.00,0.03,0.00,60.57,0.00,0.00,-3.91,0.00,0.00
"1",0.00,61.30,0.00,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.65,0.00,0.00,-3.91,0.00,0.00
"2",0.00,62.47,0.00,4.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.70,0.00,0.00,-3.91,0.00,0.00
"3",0.00,62.88,0.00,4.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59.86,0.00,0.00,-3.91,0.00,0.00
"4",0.00,62.56,0.00,4.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.18,0.00,0.00,-3.91,0.00,0.00
"5",0.00,62.85,0.00,4.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.60,0.00,0.00,-3.91,0.00,0.00
"6",0.00,63.04,0.00,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.07,0.00,0.00,-3.91,0.00,0.00
"7",0.00,63.21,0.27,3.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.08,0.00,0.00,-3.91,0.00,0.00
"8",0.00,62.52,4.16,3.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,56.12,0.00,0.00,-3.91,0.00,0.00
"9",0.00,59.71,10.77,3.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.42,0.00,0.00,-3.91,0.00,0.00
"10",0.00,58.44,16.60,4.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60.32,0.00,-11.75,-3.91,0.00,0.00
"11",0.00,59.94,19.00,4.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,62.53,0.00,-13.53,-3.91,0.00,0.00
"12",0.00,60.22,18.34,4.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.62,0.00,0.00,-3.91,0.00,0.00
"13",0.00,60.02,14.21,4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.09,0.00,0.00,-3.91,0.00,0.00
"14",0.00,59.37,8.40,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.47,0.00,0.00,-3.91,0.00,0.00
"15",0.00,60.61,2.41,3.76,0.00,0.00,0.00,0.00,0.00,1.08,0.00,63.95,0.00,0.00,-3.91,4.04,4.04
"16",0.00,61.59,0.00,3.71,0.00,0.00,0.00,0.00,0.30,0.00,0.00,60.85,0.00,-0.84,-3.91,3.45,3.45
"17",0.00,61.65,0.00,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,61.05,-0.35,0.00,-3.91,2.95,2.95
"18",0.00,60.71,0.00,4.15,0.00,0.00,0.00,0.00,2.53,0.00,0.00,63.47,0.00,0.00,-3.91,4.04,4.04
"19",0.00,59.33,0.00,4.91,0.00,0.00,0.00,0.00,4.44,0.00,0.00,64.77,0.00,0.00,-3.91,4.04,4.04
"20",0.00,57.03,0.00,5.21,0.00,0.00,0.00,2.80,1.92,0.00,0.00,63.05,0.00,0.00,-3.91,4.04,4.04
"21",0.00,55.04,0.00,5.16,0.00,0.00,0.00,6.58,0.00,0.00,0.00,59.83,-2.62,-0.42,-3.91,3.45,3.45
"22",0.00,53.46,0.00,5.15,0.00,0.00,0.00,8.47,0.00,0.00,0.00,58.11,-5.06,0.00,-3.91,3.45,3.45
"23",0.00,51.18,0.00,5.03,0.00,0.00,0.00,9.41,0.00,0.00,0.00,59.00,-2.71,0.00,-3.91,3.45,3.45
"24",0.00,49.14,0.00,4.56,0.00,0.00,0.00,9.89,0.00,0.00,0.00,60.47,0.00,0.00,-3.11,55.69,55.69
"25",0.00,47.86,0.00,3.79,0.00,0.00,0.00,10.12,0.00,0.00,0.00,60.33,0.00,0.00,-1.44,55.69,55.69
"26",0.00,46.66,0.00,3.27,0.52,0.00,0.00,10.24,0.00,0.00,0.00,60.69,0.00,0.00,0.00,215.16,215.16
"27",0.00,45.47,0.00,3.03,2.01,0.00,0.00,10.30,0.00,0.00,0.00,60.81,0.00,0.00,0.00,215.16,215.16
"28",0.00,45.25,0.00,3.00,0.00,2.40,2.40,10.33,0.00,0.00,0.00,60.99,0.00,0.00,0.00,215.16,215.16
"29",0.00,44.14,0.00,3.04,0.00,3.79,3.79,10.34,0.00,0.00,0.00,61.31,0.00,0.00,0.00,215.16,215.16
"30",0.00,41.63,0.00,3.12,6.43,0.00,0.30,10.35,0.00,0.00,0.30,61.83,0.00,0.00,0.00,215.16,215.16
"31",0.00,38.57,0.71,3.26,11.47,0.00,0.00,10.35,0.00,0.00,0.00,64.36,0.00,0.00,0.00,215.16,215.16
"32",0.00,33.71,7.04,3.49,0.00,12.56,12.56,10.36,0.00,0.00,0.00,67.17,0.00,0.00,0.00,215.16,215.16
"33",0.00,28.04,14.84,4.03,0.00,0.00,12.78,10.36,0.00,0.00,12.78,70.05,0.00,0.00,0.00,215.16,215.16
"34",0.00,26.00,23.13,4.50,0.00,7.17,7.17,10.36,0.00,0.00,0.00,71.17,0.00,0.00,0.00,215.16,215.16
"35",0.00,26.48,28.18,4.82,0.00,2.67,2.67,10.36,0.00,0.00,0.00,72.51,0.00,0.00,0.00,215.16,215.16
"36",0.00,26.69,29.09,5.22,0.00,3.23,3.23,10.36,0.00,0.00,0.00,74.59,0.00,0.00,0.00,215.16,215.16
"37",0.00,27.00,25.29,5.10,0.00,9.28,9.28,10.36,0.00,0.00,0.00,77.03,0.00,0.00,0.00,215.16,215.16
"38",0.00,26.59,18.09,4.63,0.00,17.40,17.40,10.36,0.00,0.00,0.00,77.06,0.00,0.00,0.00,215.16,215.16
"39",0.00,28.39,6.11,4.16,3.20,22.06,22.06,10.36,0.00,0.00,0.00,74.28,0.00,0.00,0.00,215.16,215.16
"40",0.00,30.01,0.03,4.30,6.33,19.68,19.68,10.36,0.00,0.00,0.00,70.70,0.00,0.00,0.00,215.16,215.16
"41",0.00,28.70,0.00,4.74,5.37,22.06,22.06,10.36,0.00,0.00,0.00,71.22,0.00,0.00,0.00,215.16,215.16
"42",0.00,25.63,0.00,5.30,10.70,22.06,22.06,10.36,0.00,0.00,0.00,74.05,0.00,0.00,0.00,215.16,215.16
"43",0.00,22.31,0.00,5.78,12.86,22.06,22.06,10.36,1.22,0.00,0.00,74.60,0.00,0.00,0.00,215.16,215.16
"44",0.00,19.49,0.00,5.68,12.86,0.00,22.04,10.36,0.00,0.00,22.04,70.43,0.00,0.00,0.00,215.16,215.16
"45",0.00,17.63,0.00,5.35,11.05,22.06,22.06,10.36,0.00,0.00,0.00,66.45,0.00,0.00,0.00,215.16,215.16
"46",0.00,16.47,0.00,5.16,12.86,0.00,18.68,10.36,1.06,0.00,18.68,64.58,0.00,0.00,0.00,215.16,215.16
"47",0.00,16.17,0.00,5.06,12.86,0.00,21.12,10.36,0.00,0.00,21.12,65.56,0.00,0.00,0.00,215.16,215.16
"48",0.00,16.32,0.00,4.82,12.86,4.37,22.06,10.36,0.19,0.00,17.69,66.61,0.00,0.00,0.00,215.16,215.16
"49",0.00,16.40,0.00,4.71,12.86,22.06,22.06,10.36,0.43,0.00,0.00,66.82,0.00,0.00,0.00,215.16,215.16
"50",0.00,16.21,0.00,4.25,12.86,22.06,22.06,10.36,1.25,0.00,0.00,66.99,0.00,0.00,0.00,215.16,215.16
"51",0.00,16.12,0.00,3.98,12.86,22.06,22.06,10.36,1.31,0.00,0.00,66.69,0.00,0.00,0.00,215.16,215.16
"52",0.00,16.39,0.00,3.56,12.86,22.06,22.06,10.36,1.26,0.00,0.00,66.49,0.00,0.00,0.00,215.16,215.16
"53",0.00,16.56,0.00,3.36,12.86,22.06,22.06,10.36,0.00,1.94,0.00,67.14,0.00,0.00,0.00,215.16,215.16
"54",0.00,16.56,0.00,3.30,12.86,22.06,22.06,10.36,3.83,0.00,0.00,68.97,0.00,0.00,0.00,215.16,215.16
"55",0.00,16.80,1.31,3.36,12.86,15.00,15.00,10.36,0.00,13.53,0.00,73.22,0.00,0.00,0.00,215.16,215.16
"56",0.00,16.27,10.49,3.80,12.86,21.43,21.43,10.36,0.00,0.00,0.00,75.20,0.00,0.00,0.00,215.16,215.16
"57",0.00,15.42,20.61,4.23,6.27,19.54,19.54,10.36,0.00,0.00,0.00,76.42,0.00,0.00,0.00,215.16,215.16
"58",0.00,16.03,27.97,4.76,12.86,4.48,4.48,10.36,0.00,0.00,0.00,76.45,0.00,0.00,0.00,215.16,215.16
"59",0.00,16.91,31.84,4.98,0.00,12.69,12.69,10.36,0.00,0.00,0.00,76.79,0.00,0.00,0.00,215.16,215.16
"60",0.00,17.84,31.58,4.93,0.00,13.12,13.12,10.36,0.00,0.00,0.00,77.83,0.00,0.00,0.00,215.16,215.16
"61",0.00,18.43,27.08,4.98,6.23,12.92,12.92,10.36,0.00,0.00,0.00,79.99,0.00,0.00,0.00,215.16,215.16
"62",0.00,18.85,18.06,4.44,12.86,15.09,15.09,10.36,0.00,0.00,0.00,79.65,0.00,0.00,0.00,215.16,215.16
"63",0.00,21.09,6.13,3.98,12.86,19.22,19.22,10.36,0.00,3.48,0.00,77.11,0.00,0.00,0.00,215.16,215.16
"64",0.00,23.32,0.04,3.64,12.86,22.06,22.06,10.36,1.46,0.00,0.00,73.73,0.00,0.00,0.00,215.16,215.16
"65",0.00,24.24,0.00,4.00,12.86,22.06,22.06,10.36,0.98,0.00,0.00,74.49,0.00,0.00,0.00,215.16,215.16
"66",0.00,24.93,0.00,4.54,12.86,22.06,22.06,10.36,3.17,0.00,0.00,77.91,0.00,0.00,0.00,215.16,215.16
"67",0.00,25.42,0.00,5.41,12.86,22.06,22.06,10.36,1.77,0.00,0.00,77.87,0.00,0.00,0.00,215.16,215.16
"68",0.00,25.47,0.00,5.28,12.86,19.26,19.26,10.36,0.00,0.00,0.00,73.22,0.00,0.00,0.00,215.16,215.16
"69",0.00,25.42,0.00,4.88,6.35,21.90,21.90,10.36,0.00,0.00,0.00,68.91,0.00,0.00,0.00,215.16,215.16
"70",0.00,25.10,0.00,4.92,6.38,19.92,19.92,10.36,0.00,0.00,0.00,66.68,0.00,0.00,0.00,215.16,215.16
"71",0.00,24.60,0.00,5.06,6.37,21.06,21.06,10.36,0.00,0.00,0.00,67.44,0.00,0.00,0.00,215.16,215.16
"72",0.00,23.34,0.00,4.66,12.86,15.96,15.96,10.36,0.00,0.00,0.00,67.18,0.00,0.00,0.00,215.16,215.16
"73",0.00,22.25,0.00,4.45,12.86,17.37,17.37,10.36,0.00,0.00,0.00,67.28,0.00,0.00,0.00,215.16,215.16
"74",0.00,21.43,0.00,4.15,12.86,18.59,18.59,10.36,0.00,0.00,0.00,67.38,0.00,0.00,0.00,215.16,215.16
"75",0.00,21.29,0.00,3.85,12.86,19.17,19.17,10.36,0.00,0.00,0.00,67.52,0.00,0.00,0.00,215.16,215.16
"76",0.00,22.61,0.00,3.66,12.86,18.00,18.00,10.36,0.00,0.00,0.00,67.48,0.00,0.00,0.00,215.16,215.16
"77",0.00,24.88,0.00,3.68,12.86,15.57,15.57,10.36,0.67,0.00,0.00,68.01,0.00,0.00,0.00,215.16,215.16
"78",0.00,27.28,0.00,3.75,6.34,21.86,21.86,10.36,0.00,0.00,0.00,69.59,0.00,0.00,0.00,215.16,215.16
"79",0.00,30.12,1.30,3.93,5.56,22.06,22.06,10.36,0.00,0.00,0.00,73.33,0.00,0.00,0.00,215.16,215.16
"80",0.00,31.42,9.45,4.22,0.00,19.76,19.76,10.36,0.00,0.00,0.00,75.21,0.00,0.00,0.00,215.16,215.16
"81",0.00,30.17,18.51,4.45,0.00,12.88,12.88,10.36,0.00,0.00,0.00,76.37,0.00,0.00,0.00,215.16,215.16
"82",0.00,30.22,24.88,4.77,6.17,0.00,0.00,10.36,0.00,0.00,0.00,76.40,0.00,0.00,0.00,215.16,215.16
"83",0.00,30.24,27.77,5.23,0.00,3.27,3.27,10.36,0.00,0.00,0.00,76.86,0.00,0.00,0.00,215.16,215.16
"84",0.00,29.66,27.09,5.44,0.00,4.91,4.91,10.36,0.00,0.00,0.00,77.46,0.00,0.00,0.00,215.16,215.16
"85",0.00,29.35,23.14,5.49,0.00,11.37,11.37,10.36,0.00,0.00,0.00,79.70,0.00,0.00,0.00,215.16,215.16
"86",0.00,29.00,15.81,5.21,0.00,18.88,18.88,10.36,0.00,0.00,0.00,79.25,0.00,0.00,0.00,215.16,215.16
"87",0.00,34.88,5.49,5.09,12.86,7.96,7.96,10.36,0.00,0.00,0.00,76.64,0.00,0.00,0.00,215.16,215.16
"88",0.00,44.94,0.01,4.99,0.00,13.30,13.30,10.36,0.00,0.00,0.00,73.60,0.00,0.00,0.00,215.16,215.16
"89",0.00,49.02,0.00,5.16,0.00,9.85,9.85,10.36,0.00,0.00,0.00,74.39,0.00,0.00,0.00,215.16,215.16
"90",0.00,48.99,0.00,5.66,0.00,12.76,12.76,10.36,0.00,0.00,0.00,77.76,0.00,0.00,0.00,215.16,215.16
"91",0.00,46.01,0.00,6.14,12.86,2.26,2.26,10.36,0.00,0.00,0.00,77.63,0.00,0.00,0.00,215.16,215.16
"92",0.00,42.76,0.00,6.09,0.00,13.97,13.97,10.36,0.00,0.00,0.00,73.18,0.00,0.00,0.00,215.16,215.16
"93",0.00,37.90,0.00,5.88,0.00,14.74,14.74,10.36,0.00,0.00,0.00,68.87,0.00,0.00,0.00,215.16,215.16
"94",0.00,33.90,0.00,5.79,6.38,9.80,9.80,10.36,0.00,0.00,0.00,66.24,0.00,0.00,0.00,215.16,215.16
"95",0.00,31.23,0.00,5.92,0.00,18.82,18.82,10.36,0.00,0.00,0.00,66.34,0.00,0.00,0.00,215.16,215.16
"96",0.00,30.72,0.00,5.93,0.00,20.15,20.15,10.36,0.00,0.00,0.00,67.16,0.00,0.00,0.00,215.16,215.16
"97",0.00,31.01,0.00,5.72,0.00,20.20,20.20,10.36,0.00,0.00,0.00,67.28,0.00,0.00,0.00,215.16,215.16
"98",0.00,32.28,0.00,5.48,0.00,19.64,19.64,10.36,0.00,0.00,0.00,67.76,0.00,0.00,0.00,215.16,215.16
"99",0.00,32.18,0.00,5.46,0.00,19.58,19.58,10.36,0.00,0.00,0.00,67.58,0.00,0.00,0.00,215.16,215.16
"100",0.00,32.76,0.00,5.31,0.00,18.92,18.92,10.36,0.00,0.00,0.00,67.36,0.00,0.00,0.00,215.16,215.16
"101",0.00,32.81,0.00,5.28,0.00,19.12,19.12,10.36,0.00,0.00,0.00,67.57,0.00,0.00,0.00,215.16,215.16
"102",0.00,32.76,0.00,5.33,0.00,19.68,19.68,10.36,0.00,0.00,0.00,68.14,0.00,0.00,0.00,215.16,215.16
"103",0.00,32.65,0.83,5.71,0.00,21.75,21.75,10.36,0.00,0.00,0.00,71.29,0.00,0.00,0.00,215.16,215.16
"104",0.00,31.27,7.67,6.21,0.00,17.87,17.87,10.36,0.00,0.00,0.00,73.37,0.00,0.00,0.00,215.16,215.16
"105",0.00,29.88,15.70,6.28,12.68,0.00,0.00,10.36,0.00,0.00,0.00,74.89,0.00,0.00,0.00,215.16,215.16
"106",0.00,29.97,21.98,6.38,0.00,6.36,6.36,10.36,0.00,0.00,0.00,75.05,0.00,0.00,0.00,215.16,215.16
"107",0.00,28.73,25.65,6.39,0.00,4.24,4.24,10.36,0.00,0.00,0.00,75.37,0.00,0.00,0.00,215.16,215.16
"108",0.00,25.75,24.76,6.62,0.00,8.34,8.34,10.36,0.00,0.00,0.00,75.82,0.00,0.00,0.00,215.16,215.16
"109",0.00,22.81,20.33,6.33,0.00,17.78,17.78,10.36,0.00,0.00,0.00,77.60,0.00,0.00,0.00,215.16,215.16
"110",0.00,20.81,13.12,6.21,12.86,13.92,13.92,10.36,0.00,0.00,0.00,77.28,0.00,0.00,0.00,215.16,215.16
"111",0.00,24.41,4.68,6.03,12.86,16.24,16.24,10.36,0.00,0.00,0.00,74.58,0.00,0.00,0.00,215.16,215.16
"112",0.00,30.83,0.06,6.00,6.32,18.06,18.06,10.36,0.00,0.00,0.00,71.63,0.00,0.00,0.00,215.16,215.16
"113",0.00,33.38,0.00,5.99,0.82,22.06,22.06,10.36,0.00,0.00,0.00,72.61,0.00,0.00,0.00,215.16,215.16
"114",0.00,33.37,0.00,6.56,3.05,22.06,22.06,10.36,0.00,0.00,0.00,75.41,0.00,0.00,0.00,215.16,215.16
"115",0.00,31.81,0.00,7.02,3.61,22.06,22.06,10.36,0.00,0.00,0.00,74.87,0.00,0.00,0.00,215.16,215.16
"116",0.00,29.78,0.00,6.92,1.61,22.06,22.06,10.36,0.00,0.00,0.00,70.73,0.00,0.00,0.00,215.16,215.16
"117",0.00,27.70,0.00,6.31,0.68,22.06,22.06,10.36,0.00,0.00,0.00,67.10,0.00,0.00,0.00,215.16,215.16
"118",0.00,25.79,0.00,6.08,0.82,22.06,22.06,10.36,0.00,0.00,0.00,65.11,0.00,0.00,0.00,215.16,215.16
"119",0.00,24.36,0.00,6.21,1.73,22.06,22.06,10.36,0.00,0.00,0.00,64.73,0.00,0.00,0.00,215.16,215.16
"120",0.00,23.75,0.00,6.10,0.00,20.31,20.31,10.36,0.00,0.00,0.00,60.52,0.00,0.00,0.00,215.16,215.16
"121",0.00,23.55,0.00,5.75,0.00,21.10,21.10,10.36,0.00,0.00,0.00,60.77,0.00,0.00,0.00,215.16,215.16
"122",0.00,23.43,0.00,5.63,0.00,21.57,21.57,10.36,0.00,0.00,0.00,60.98,0.00,0.00,0.00,215.16,215.16
"123",0.00,23.55,0.00,5.57,0.00,21.37,21.37,10.36,0.00,0.00,0.00,60.85,0.00,0.00,0.00,215.16,215.16
"124",0.00,24.20,0.00,5.48,0.00,21.05,21.05,10.36,0.00,0.00,0.00,61.09,0.00,0.00,0.00,215.16,215.16
"125",0.00,25.52,0.00,5.38,0.00,20.52,20.52,10.36,0.00,0.00,0.00,61.78,0.00,0.00,0.00,215.16,215.16
"126",0.00,27.48,0.00,5.39,0.00,19.04,19.04,10.36,0.00,0.00,0.00,62.27,0.00,0.00,0.00,215.16,215.16
"127",0.00,28.91,0.24,5.65,0.00,17.50,17.50,10.36,0.00,0.00,0.00,62.66,0.00,0.00,0.00,215.16,215.16
"128",0.00,28.77,4.88,6.00,6.41,7.52,7.52,10.36,0.00,0.00,0.00,63.94,0.00,0.00,0.00,215.16,215.16
"129",0.00,27.09,11.80,6.32,0.00,10.72,10.72,10.36,0.00,0.00,0.00,66.28,0.00,0.00,0.00,215.16,215.16
"130",0.00,27.31,17.04,6.42,0.00,6.65,6.65,10.36,0.00,0.00,0.00,67.78,0.00,0.00,0.00,215.16,215.16
"131",0.00,27.63,19.38,6.50,0.00,5.97,5.97,10.36,0.00,0.00,0.00,69.85,0.00,0.00,0.00,215.16,215.16
"132",0.00,27.08,18.75,6.42,0.00,10.45,10.45,10.36,0.00,0.00,0.00,73.05,0.00,0.00,0.00,215.16,215.16
"133",0.00,27.29,15.59,6.32,0.00,15.93,15.93,10.36,0.00,0.00,0.00,75.48,0.00,0.00,0.00,215.16,215.16
"134",0.00,28.19,9.87,6.22,0.00,20.60,20.60,10.36,0.00,0.00,0.00,75.23,0.00,0.00,0.00,215.16,215.16
"135",0.00,34.40,3.13,6.05,0.00,18.18,18.18,10.36,0.00,0.00,0.00,72.12,0.00,0.00,0.00,215.16,215.16
"136",0.00,42.63,0.02,6.06,0.00,9.58,9.58,10.36,0.00,0.00,0.00,68.65,0.00,0.00,0.00,215.16,215.16
"137",0.00,44.30,0.00,5.92,0.00,6.75,6.75,10.36,0.00,0.00,0.00,67.33,0.00,0.00,0.00,215.16,215.16
"138",0.00,42.42,0.00,6.40,0.00,8.99,8.99,10.36,0.00,0.00,0.00,68.16,0.00,0.00,0.00,215.16,215.16
"139",0.00,39.31,0.00,6.83,0.00,11.53,11.53,10.36,0.00,0.00,0.00,68.04,0.00,0.00,0.00,215.16,215.16
"140",0.00,36.11,0.00,6.83,0.00,12.18,12.18,10.36,0.00,0.00,0.00,65.48,0.00,0.00,0.00,215.16,215.16
"141",0.00,33.28,0.00,6.31,0.00,12.12,12.12,10.36,0.00,0.00,0.00,62.06,0.00,0.00,0.00,215.16,215.16
"142",0.00,30.72,0.00,6.06,0.00,13.68,13.68,10.36,0.00,0.00,0.00,60.81,0.00,0.00,0.00,215.16,215.16
"143",0.00,27.98,0.00,5.96,0.00,17.64,17.64,10.36,0.00,0.00,0.00,61.93,0.00,0.00,0.00,215.16,215.16
"144",0.00,25.74,0.00,6.00,0.00,18.48,18.48,10.36,0.00,0.00,0.00,60.58,0.00,0.00,0.00,215.16,215.16
"145",0.00,24.13,0.00,5.81,0.00,20.23,20.23,10.36,0.00,0.00,0.00,60.53,0.00,0.00,0.00,215.16,215.16
"146",0.00,23.23,0.00,5.60,0.00,21.63,21.63,10.36,0.00,0.00,0.00,60.82,0.00,0.00,0.00,215.16,215.16
"147",0.00,22.81,0.00,5.45,0.00,21.71,21.71,10.36,0.00,0.00,0.00,60.33,0.00,0.00,0.00,215.16,215.16
"148",0.00,22.55,0.00,5.35,0.00,21.65,21.65,10.36,0.00,0.00,0.00,59.91,0.00,0.00,0.00,215.16,215.16
"149",0.00,22.80,0.00,5.23,0.00,21.56,21.56,10.36,0.00,0.00,0.00,59.95,0.00,0.00,0.00,215.16,215.16
"150",0.00,23.21,0.00,5.27,0.00,20.20,20.20,10.36,0.00,0.00,0.00,59.04,0.00,0.00,0.00,215.16,215.16
"151",0.00,23.31,0.15,5.74,0.00,18.97,18.97,10.36,0.00,0.00,0.00,58.53,0.00,0.00,0.00,215.16,215.16
"152",0.00,22.30,3.75,6.26,0.00,15.77,15.77,10.36,0.00,0.00,0.00,58.43,0.00,0.00,0.00,215.16,215.16
"153",0.00,19.37,9.90,6.50,0.00,13.98,13.98,10.36,0.00,0.00,0.00,60.10,0.00,0.00,0.00,215.16,215.16
"154",0.00,18.18,15.66,6.60,0.00,11.05,11.05,10.36,0.00,0.00,0.00,61.84,0.00,0.00,0.00,215.16,215.16
"155",0.00,17.07,18.58,6.57,0.00,11.90,11.90,10.36,0.00,0.00,0.00,64.47,0.00,0.00,0.00,215.16,215.16
"156",0.00,16.42,17.95,6.47,0.00,17.18,17.18,10.36,0.00,0.00,0.00,68.38,0.00,0.00,0.00,215.16,215.16
"157",0.00,16.91,14.79,6.50,0.28,22.06,22.06,10.36,0.00,0.00,0.00,70.91,0.00,0.00,0.00,215.16,215.16
"158",0.00,19.20,8.45,6.16,4.73,22.06,22.06,10.36,0.00,0.00,0.00,70.95,0.00,0.00,0.00,215.16,215.16
"159",0.00,26.32,2.08,5.98,1.83,22.06,22.06,10.36,0.00,0.00,0.00,68.64,0.00,0.00,0.00,215.16,215.16
"160",0.00,34.71,0.00,5.91,12.86,0.99,0.99,10.36,0.00,0.00,0.00,64.83,0.00,0.00,0.00,215.16,215.16
"161",0.00,39.14,0.00,5.90,0.00,7.70,7.70,10.36,0.00,0.00,0.00,63.10,0.00,0.00,0.00,215.16,215.16
"162",0.00,39.26,0.00,6.37,0.00,8.76,8.76,10.36,0.00,0.00,0.00,64.75,0.00,0.00,0.00,215.16,215.16
"163",0.00,37.09,0.00,6.86,0.00,11.79,11.79,10.36,0.00,0.00,0.00,66.09,0.00,0.00,0.00,215.16,215.16
"164",0.00,33.87,0.00,6.39,0.00,14.01,14.01,10.36,0.00,0.00,0.00,64.63,0.00,0.00,0.00,215.16,215.16
"165",0.00,31.17,0.00,5.90,0.00,14.04,14.04,10.36,0.00,0.00,0.00,61.48,0.00,0.00,0.00,215.16,215.16
"166",0.00,30.27,0.00,5.54,0.00,13.75,13.75,10.36,0.00,0.00,0.00,59.92,0.00,0.00,0.00,215.16,215.16
"167",0.00,29.53,0.00,5.58,0.00,15.96,15.96,10.36,0.00,0.00,0.00,61.43,0.00,0.00,0.00,215.16,215.16
"168",0.00,30.03,0.00,5.61,0.00,17.23,17.23,10.36,0.00,0.00,0.00,63.23,0.00,0.00,0.00,215.16,215.16
"169",0.00,30.84,0.00,5.39,0.00,16.90,16.90,10.36,0.00,0.00,0.00,63.48,0.00,0.00,0.00,215.16,215.16
"170",0.00,31.40,0.00,5.13,0.00,16.92,16.92,10.36,0.00,0.00,0.00,63.81,0.00,0.00,0.00,215.16,215.16
"171",0.00,31.39,0.00,5.07,0.00,17.05,17.05,10.36,0.00,0.00,0.00,63.87,0.00,0.00,0.00,215.16,215.16
"172",0.00,31.42,0.00,4.97,0.00,16.91,16.91,10.36,0.00,0.00,0.00,63.66,0.00,0.00,0.00,215.16,215.16
"173",0.00,31.69,0.00,4.91,6.40,10.90,10.90,10.36,0.00,0.00,0.00,64.27,0.00,0.00,0.00,215.16,215.16
"174",0.00,31.58,0.00,4.87,0.00,20.76,20.76,10.36,0.00,0.00,0.00,67.57,0.00,0.00,0.00,215.16,215.16
"175",0.00,31.51,0.41,5.25,2.87,22.06,22.06,10.36,0.00,0.00,0.00,72.45,0.00,0.00,0.00,215.16,215.16
"176",0.00,30.30,4.00,5.85,2.21,22.06,22.06,10.36,0.00,0.00,0.00,74.78,0.00,0.00,0.00,215.16,215.16
"177",0.00,27.97,9.12,5.99,12.86,9.71,9.71,10.36,0.00,0.00,0.00,76.01,0.00,0.00,0.00,215.16,215.16
"178",0.00,26.80,13.80,5.85,12.86,6.20,6.20,10.36,0.00,0.00,0.00,75.87,0.00,0.00,0.00,215.16,215.16
"179",0.00,26.86,16.06,5.70,0.00,17.18,17.18,10.36,0.00,0.00,0.00,76.16,0.00,0.00,0.00,215.16,215.16
"180",0.00,26.64,15.34,5.80,0.00,19.20,19.20,10.36,0.00,0.00,0.00,77.33,0.00,0.00,0.00,215.16,215.16
"181",0.00,26.87,12.67,5.78,2.11,22.06,22.06,10.36,0.00,0.00,0.00,79.85,0.00,0.00,0.00,215.16,215.16
"182",0.00,28.60,8.16,5.61,6.23,20.82,20.82,10.36,0.00,0.00,0.00,79.77,0.00,0.00,0.00,215.16,215.16
"183",0.00,33.09,2.54,5.44,3.70,22.06,22.06,10.36,0.00,0.00,0.00,77.20,0.00,0.00,0.00,215.16,215.16
"184",0.00,36.31,0.01,5.42,0.00,21.75,21.75,10.36,0.00,0.00,0.00,73.85,0.00,0.00,0.00,215.16,215.16
"185",0.00,36.26,0.00,5.48,0.00,22.02,22.02,10.36,0.00,0.00,0.00,74.12,0.00,0.00,0.00,215.16,215.16
"186",0.00,35.06,0.00,5.73,4.29,22.06,22.06,10.36,0.00,0.00,0.00,77.51,0.00,0.00,0.00,215.16,215.16
"187",0.00,33.58,0.00,6.34,5.06,22.06,22.06,10.36,0.00,0.00,0.00,77.40,0.00,0.00,0.00,215.16,215.16
"188",0.00,31.84,0.00,5.96,6.31,18.28,18.28,10.36,0.00,0.00,0.00,72.75,0.00,0.00,0.00,215.16,215.16
"189",0.00,31.04,0.00,5.41,0.00,21.51,21.51,10.36,0.00,0.00,0.00,68.32,0.00,0.00,0.00,215.16,215.16
"190",0.00,30.66,0.00,5.16,12.86,6.96,6.96,10.36,0.00,0.00,0.00,66.00,0.00,0.00,0.00,215.16,215.16
"191",0.00,29.55,0.00,5.26,0.00,22.06,22.06,10.36,0.00,0.00,0.00,67.23,0.00,0.00,0.00,215.16,215.16
"192",0.00,28.31,0.00,5.19,2.10,22.06,22.06,10.36,0.00,0.00,0.00,68.02,0.00,0.00,0.00,215.16,215.16
"193",0.00,27.69,0.00,5.04,2.84,22.06,22.06,10.36,0.00,0.00,0.00,67.99,0.00,0.00,0.00,215.16,215.16
"194",0.00,26.72,0.00,4.89,4.26,22.06,22.06,10.36,0.00,0.00,0.00,68.30,0.00,0.00,0.00,215.16,215.16
