"hour","offshore","onshore","pv","river","lake","biogas","gas","nuclear","phs","battery","methanation","demand","Pump","ElecStr","CH4","elec_price","gas_price"
"0",10.42,36.54,0.00,5.04,0.00,0.00,0.00,11.29,0.00,0.00,0.00,60.89,0.00,0.00,-2.40,9.50,9.50
"1",10.60,37.70,0.00,4.70,0.00,0.00,0.00,12.49,0.00,0.00,0.00,63.09,0.00,0.00,-2.40,9.50,9.50
"2",10.60,38.42,0.00,4.52,0.00,0.00,0.00,12.33,0.00,0.00,0.00,63.47,0.00,0.00,-2.40,9.46,9.46
"3",10.52,38.68,0.00,4.34,0.00,0.00,0.00,6.17,0.00,4.05,0.00,61.35,0.00,0.00,-2.40,9.58,9.58
"4",10.26,38.48,0.00,4.13,0.00,0.00,0.00,7.40,0.00,0.00,0.00,57.86,0.00,0.00,-2.40,9.50,9.50
"5",10.03,38.66,0.00,4.05,0.00,0.00,0.00,4.34,0.00,0.78,0.00,55.45,0.00,0.00,-2.40,9.58,9.58
"6",9.89,38.77,0.00,3.93,0.00,0.00,0.00,2.17,0.45,1.56,0.00,54.37,0.00,0.00,-2.40,9.58,9.58
"7",9.74,38.88,0.16,3.64,0.00,0.00,0.00,1.08,2.45,0.00,0.00,53.56,0.00,0.00,-2.40,9.58,9.58
"8",9.71,38.46,2.47,3.63,0.00,0.00,0.00,0.54,0.00,1.08,0.00,53.49,0.00,0.00,-2.40,9.58,9.58
"9",9.59,36.72,6.40,3.86,0.00,0.00,0.00,0.27,0.00,0.00,0.00,53.17,-1.26,0.00,-2.40,8.19,8.19
"10",9.48,35.95,9.86,4.03,0.00,0.00,0.00,0.14,0.00,0.00,0.00,54.92,-2.14,0.00,-2.40,8.19,8.19
"11",9.52,36.86,11.29,4.08,0.00,0.00,0.00,0.07,0.00,0.00,0.00,56.61,0.00,-2.81,-2.40,8.19,8.19
"12",9.63,37.04,10.90,4.22,0.00,0.00,0.00,0.03,0.00,0.00,0.00,57.76,0.00,-1.66,-2.40,8.19,8.19
"13",9.74,36.91,8.44,4.28,0.00,0.00,0.00,3.80,0.00,0.00,0.00,60.79,0.00,0.00,-2.40,9.50,9.50
"14",9.86,36.51,4.99,3.93,0.00,0.00,0.00,5.44,0.00,0.00,0.00,58.33,0.00,0.00,-2.40,9.50,9.50
"15",9.98,37.28,1.43,3.76,0.00,0.00,0.00,6.31,0.00,0.00,0.00,56.37,0.00,0.00,-2.40,9.26,9.26
"16",10.09,37.88,0.00,3.71,0.00,0.00,0.00,3.16,3.21,0.00,0.00,55.65,0.00,0.00,-2.40,9.97,9.97
"17",10.13,37.92,0.00,3.66,0.00,0.00,0.00,7.41,0.00,0.00,0.00,56.72,0.00,0.00,-2.40,9.50,9.50
"18",10.07,37.34,0.00,4.15,0.00,0.00,0.00,12.85,0.00,0.00,0.00,61.81,-0.19,0.00,-2.40,8.53,8.53
"19",9.89,36.49,0.00,4.91,0.00,0.00,0.00,16.62,0.00,0.00,0.00,64.48,0.00,-1.03,-2.40,8.19,8.19
"20",9.69,35.08,0.00,5.21,0.00,0.00,0.00,18.50,0.00,0.00,0.00,64.69,0.00,-1.40,-2.40,8.19,8.19
"21",9.42,33.86,0.00,5.16,0.00,0.00,0.00,19.45,0.00,0.00,0.00,63.63,0.00,-1.85,-2.40,8.19,8.19
"22",9.06,32.88,0.00,5.15,0.00,0.00,0.00,19.92,0.00,0.00,0.00,61.05,-3.56,0.00,-2.40,8.53,8.53
"23",8.63,31.48,0.00,5.03,0.00,0.00,0.00,20.15,0.17,0.00,0.00,63.06,0.00,0.00,-2.40,44.51,44.51
"24",8.28,30.22,0.00,4.56,0.00,0.00,0.00,20.27,3.05,0.00,0.00,65.81,0.00,0.00,-0.58,44.51,44.51
"25",8.01,29.43,0.00,3.79,0.00,0.00,0.00,20.33,0.00,0.00,0.00,57.36,-1.80,0.00,-2.40,38.06,38.06
"26",7.73,28.70,0.00,3.27,0.00,0.00,0.00,20.36,0.28,0.00,0.00,57.94,0.00,0.00,-2.40,44.51,44.51
"27",7.51,27.97,0.00,3.03,0.00,0.00,0.00,20.38,0.00,0.00,0.00,56.43,-0.06,0.00,-2.40,38.06,38.06
"28",7.23,27.83,0.00,3.00,0.00,0.00,0.00,20.38,0.00,0.00,0.00,54.38,-1.67,0.00,-2.40,38.06,38.06
"29",6.83,27.15,0.00,3.04,0.00,0.00,0.00,20.39,0.00,0.00,0.00,54.44,-0.57,0.00,-2.40,38.06,38.06
"30",6.27,25.60,0.00,3.12,0.00,1.50,1.50,20.39,0.00,0.00,0.00,56.88,0.00,0.00,0.00,172.37,172.37
"31",5.61,23.72,0.42,3.26,0.00,7.32,7.32,20.39,0.00,0.00,0.00,60.74,0.00,0.00,0.00,172.37,172.37
"32",4.86,20.74,4.19,3.49,0.00,11.42,11.42,20.39,0.00,0.00,0.00,65.08,0.00,0.00,0.00,172.37,172.37
"33",3.80,17.25,8.82,4.03,0.00,12.80,12.80,20.39,0.00,0.00,0.00,67.09,0.00,0.00,0.00,172.37,172.37
"34",2.73,15.99,13.75,4.50,0.00,11.55,11.55,20.39,0.00,0.00,0.00,68.91,0.00,0.00,0.00,172.37,172.37
"35",2.01,16.29,16.74,4.82,0.00,9.53,9.53,20.39,0.00,0.00,0.00,69.78,0.00,0.00,0.00,172.37,172.37
"36",1.58,16.42,17.28,5.22,0.00,9.87,9.87,20.39,0.00,0.00,0.00,70.76,0.00,0.00,0.00,172.37,172.37
"37",1.48,16.61,15.03,5.10,0.00,12.91,12.91,20.39,0.00,0.00,0.00,71.51,0.00,0.00,0.00,172.37,172.37
"38",1.52,16.35,10.75,4.63,0.00,16.74,16.74,20.39,0.00,0.00,0.00,70.38,0.00,0.00,0.00,172.37,172.37
"39",1.65,17.46,3.63,4.16,0.00,21.06,21.06,20.39,0.00,0.00,0.00,68.36,0.00,0.00,0.00,172.37,172.37
"40",1.66,18.46,0.02,4.30,0.84,21.78,21.78,20.39,0.00,0.00,0.00,67.44,0.00,0.00,0.00,173.06,172.37
"41",1.47,17.65,0.00,4.74,6.74,0.00,17.22,20.39,0.00,0.00,17.22,68.21,0.00,0.00,0.00,173.06,173.06
"42",1.20,15.76,0.00,5.30,8.24,21.78,21.78,20.39,1.21,0.00,0.00,73.88,0.00,0.00,0.00,173.06,172.37
"43",0.96,13.72,0.00,5.78,12.86,21.78,21.78,20.39,0.67,0.00,0.00,76.17,0.00,0.00,0.00,173.06,172.37
"44",0.82,11.99,0.00,5.68,8.24,21.78,21.78,20.39,5.17,0.00,0.00,74.07,0.00,0.00,0.00,173.06,172.37
"45",0.67,10.84,0.00,5.35,11.64,21.78,21.78,20.39,0.00,0.00,0.00,70.67,0.00,0.00,0.00,173.06,172.37
"46",0.53,10.13,0.00,5.16,8.32,21.78,21.78,20.39,0.05,0.00,0.00,66.35,0.00,0.00,0.00,173.06,172.37
"47",0.45,9.94,0.00,5.06,10.27,21.78,21.78,20.39,0.00,0.00,0.00,67.90,0.00,0.00,0.00,173.06,172.37
"48",0.44,10.04,0.00,4.82,10.60,21.78,21.78,20.39,0.00,0.00,0.00,68.07,0.00,0.00,0.00,173.06,172.37
"49",0.46,10.09,0.00,4.71,4.94,21.78,21.78,20.39,0.00,0.00,0.00,62.36,0.00,0.00,0.00,173.06,172.37
"50",0.54,9.97,0.00,4.25,6.12,21.78,21.78,20.39,0.00,0.00,0.00,63.05,0.00,0.00,0.00,173.06,172.37
"51",0.77,9.92,0.00,3.98,4.63,21.78,21.78,20.39,0.00,0.00,0.00,61.47,0.00,0.00,0.00,173.06,172.37
"52",0.97,10.08,0.00,3.56,2.44,21.78,21.78,20.39,0.00,0.00,0.00,59.22,0.00,0.00,0.00,173.06,172.37
"53",0.94,10.19,0.00,3.36,2.38,21.78,21.78,20.39,0.00,0.00,0.00,59.04,0.00,0.00,0.00,173.06,172.37
"54",0.91,10.19,0.00,3.30,5.84,21.78,21.78,20.39,0.00,0.00,0.00,62.41,0.00,0.00,0.00,173.06,172.37
"55",1.02,10.34,0.78,3.36,11.60,21.78,21.78,20.39,0.00,0.00,0.00,69.26,0.00,0.00,0.00,173.06,172.37
"56",1.16,10.01,6.23,3.80,11.92,21.78,21.78,20.39,0.00,0.00,0.00,75.29,0.00,0.00,0.00,173.06,172.37
"57",1.29,9.48,12.25,4.23,6.07,21.78,21.78,20.39,0.00,0.00,0.00,75.48,0.00,0.00,0.00,173.06,172.37
"58",1.42,9.86,16.62,4.76,1.06,21.78,21.78,20.39,0.00,0.00,0.00,75.88,0.00,0.00,0.00,173.06,172.37
"59",1.71,10.40,18.92,4.98,0.00,19.64,19.64,20.39,0.00,0.00,0.00,76.05,0.00,0.00,0.00,172.37,172.37
"60",2.06,10.97,18.77,4.93,0.00,19.14,19.14,20.39,0.00,0.00,0.00,76.26,0.00,0.00,0.00,172.37,172.37
"61",2.31,11.34,16.09,4.98,0.00,20.88,20.88,20.39,0.00,0.00,0.00,75.99,0.00,0.00,0.00,172.37,172.37
"62",2.62,11.59,10.73,4.44,3.42,21.78,21.78,20.39,0.00,0.00,0.00,74.97,0.00,0.00,0.00,173.06,172.37
"63",3.23,12.97,3.64,3.98,7.14,21.78,21.78,20.39,0.00,0.00,0.00,73.13,0.00,0.00,0.00,173.06,172.37
"64",3.81,14.34,0.02,3.64,8.11,21.78,21.78,20.39,0.00,0.00,0.00,72.10,0.00,0.00,0.00,173.06,172.37
"65",4.15,14.91,0.00,4.00,7.72,21.78,21.78,20.39,0.00,0.00,0.00,72.94,0.00,0.00,0.00,173.06,172.37
"66",4.31,15.34,0.00,4.54,12.16,21.78,21.78,20.39,0.00,0.00,0.00,78.51,0.00,0.00,0.00,173.06,172.37
"67",4.33,15.63,0.00,5.41,12.86,21.78,21.78,20.39,0.16,0.00,0.00,80.55,0.00,0.00,0.00,173.06,172.37
"68",4.23,15.67,0.00,5.28,9.97,21.78,21.78,20.39,0.00,0.00,0.00,77.31,0.00,0.00,0.00,173.06,172.37
"69",3.83,15.64,0.00,4.88,7.06,21.78,21.78,20.39,0.00,0.00,0.00,73.57,0.00,0.00,0.00,173.06,172.37
"70",3.35,15.44,0.00,4.92,3.44,21.78,21.78,20.39,0.00,0.00,0.00,69.32,0.00,0.00,0.00,173.06,172.37
"71",3.03,15.13,0.00,5.06,5.07,21.78,21.78,20.39,0.00,0.00,0.00,70.45,0.00,0.00,0.00,173.06,172.37
"72",3.02,14.36,0.00,4.66,6.71,21.78,21.78,20.39,0.00,0.00,0.00,70.92,0.00,0.00,0.00,173.06,172.37
"73",3.34,13.69,0.00,4.45,1.02,21.78,21.78,20.39,0.00,0.00,0.00,64.66,0.00,0.00,0.00,173.06,172.37
"74",3.80,13.18,0.00,4.15,1.86,21.78,21.78,20.39,0.00,0.00,0.00,65.17,0.00,0.00,0.00,173.06,172.37
"75",4.49,13.09,0.00,3.85,0.00,21.43,21.43,20.39,0.00,0.00,0.00,63.25,0.00,0.00,0.00,172.37,172.37
"76",5.15,13.91,0.00,3.66,0.00,17.87,17.87,20.39,0.00,0.00,0.00,60.98,0.00,0.00,0.00,172.37,172.37
"77",5.74,15.30,0.00,3.68,0.00,15.84,15.84,20.39,0.00,0.00,0.00,60.96,0.00,0.00,0.00,172.37,172.37
"78",6.29,16.78,0.00,3.75,0.00,17.04,17.04,20.39,0.00,0.00,0.00,64.26,0.00,0.00,0.00,172.37,172.37
"79",6.71,18.52,0.77,3.93,0.00,19.98,19.98,20.39,0.00,0.00,0.00,70.30,0.00,0.00,0.00,172.37,172.37
"80",7.01,19.33,5.61,4.22,0.00,19.09,19.09,20.39,0.00,0.00,0.00,75.65,0.00,0.00,0.00,172.37,172.37
"81",6.83,18.56,11.00,4.45,6.50,0.00,0.00,20.39,9.30,0.00,0.00,77.03,0.00,0.00,0.00,173.06,173.06
"82",6.54,18.58,14.79,4.77,12.62,0.00,0.00,20.39,0.00,0.00,0.00,77.69,0.00,0.00,0.00,173.06,173.06
"83",6.50,18.60,16.50,5.23,10.44,0.00,0.00,20.39,0.00,0.00,0.00,77.66,0.00,0.00,0.00,173.06,173.06
"84",6.67,18.24,16.10,5.44,11.31,0.00,0.00,20.39,0.00,0.00,0.00,78.15,0.00,0.00,0.00,173.06,173.06
"85",6.93,18.05,13.75,5.49,3.53,0.00,0.00,20.39,9.30,0.00,0.00,77.44,0.00,0.00,0.00,173.06,173.06
"86",7.11,17.84,9.39,5.21,7.64,0.00,0.00,20.39,9.30,0.00,0.00,76.88,0.00,0.00,0.00,173.06,173.06
"87",7.52,21.45,3.26,5.09,0.00,17.49,17.49,20.39,0.00,0.00,0.00,75.21,0.00,0.00,0.00,172.37,172.37
"88",8.03,27.64,0.01,4.99,0.00,12.73,12.73,20.39,0.00,0.00,0.00,73.78,0.00,0.00,0.00,172.37,172.37
"89",8.23,30.15,0.00,5.16,0.00,10.61,10.61,20.39,0.00,0.00,0.00,74.54,0.00,0.00,0.00,172.37,172.37
"90",8.23,30.13,0.00,5.66,0.00,15.53,15.53,20.39,0.00,0.00,0.00,79.94,0.00,0.00,0.00,172.37,172.37
"91",8.02,28.30,0.00,6.14,0.00,19.52,19.52,20.39,0.00,0.00,0.00,82.37,0.00,0.00,0.00,172.37,172.37
"92",7.80,26.30,0.00,6.09,1.75,17.10,17.10,20.39,0.00,0.00,0.00,79.43,0.00,0.00,0.00,173.06,172.37
"93",7.45,23.31,0.00,5.88,0.00,18.72,18.72,20.39,0.00,0.00,0.00,75.76,0.00,0.00,0.00,172.37,172.37
"94",7.12,20.85,0.00,5.79,0.00,17.27,17.27,20.39,0.00,0.00,0.00,71.42,0.00,0.00,0.00,172.37,172.37
"95",6.77,19.21,0.00,5.92,0.00,20.67,20.67,20.39,0.00,0.00,0.00,72.97,0.00,0.00,0.00,172.37,172.37
"96",6.40,18.90,0.00,5.93,0.00,20.21,20.21,20.39,0.00,0.00,0.00,71.82,0.00,0.00,0.00,172.37,172.37
"97",6.19,19.07,0.00,5.72,0.00,16.17,16.17,20.39,0.00,0.00,0.00,67.54,0.00,0.00,0.00,172.37,172.37
"98",6.11,19.86,0.00,5.48,0.00,16.20,16.20,20.39,0.00,0.00,0.00,68.04,0.00,0.00,0.00,172.37,172.37
"99",6.09,19.80,0.00,5.46,0.00,14.83,14.83,20.39,0.00,0.00,0.00,66.57,0.00,0.00,0.00,172.37,172.37
"100",6.16,20.15,0.00,5.31,0.00,12.53,12.53,20.39,0.00,0.00,0.00,64.54,0.00,0.00,0.00,172.37,172.37
"101",6.22,20.18,0.00,5.28,0.00,11.99,11.99,20.39,0.00,0.00,0.00,64.06,0.00,0.00,0.00,172.37,172.37
"102",6.30,20.15,0.00,5.33,0.00,15.16,15.16,20.39,0.00,0.00,0.00,67.34,0.00,0.00,0.00,172.37,172.37
"103",6.46,20.08,0.49,5.71,0.00,20.74,20.74,20.39,0.00,0.00,0.00,73.87,0.00,0.00,0.00,172.37,172.37
"104",6.55,19.24,4.55,6.21,1.44,21.78,21.78,20.39,0.00,0.00,0.00,80.15,0.00,0.00,0.00,173.06,172.37
"105",6.27,18.38,9.33,6.28,4.18,0.00,0.00,20.39,9.30,5.95,0.00,80.07,0.00,0.00,0.00,173.06,173.06
"106",5.74,18.43,13.06,6.38,0.00,16.11,16.11,20.39,0.00,0.00,0.00,80.11,0.00,0.00,0.00,172.37,172.37
"107",5.04,17.67,15.24,6.39,0.55,0.00,5.64,20.39,9.30,0.00,5.64,80.22,0.00,0.00,0.00,173.06,173.06
"108",4.29,15.83,14.71,6.62,0.00,0.00,9.85,20.39,9.30,0.00,9.85,81.00,0.00,0.00,0.00,173.06,173.06
"109",3.93,14.03,12.08,6.33,2.40,21.78,21.78,20.39,0.00,0.00,0.00,80.93,0.00,0.00,0.00,173.06,172.37
"110",3.90,12.80,7.80,6.21,7.44,21.78,21.78,20.39,0.00,0.00,0.00,80.32,0.00,0.00,0.00,173.06,172.37
"111",4.34,15.01,2.78,6.03,8.44,21.78,21.78,20.39,0.00,0.00,0.00,78.77,0.00,0.00,0.00,173.06,172.37
"112",5.15,18.97,0.03,6.00,5.49,21.78,21.78,20.39,0.00,0.00,0.00,77.80,0.00,0.00,0.00,173.06,172.37
"113",5.89,20.53,0.00,5.99,3.59,21.78,21.78,20.39,0.00,0.00,0.00,78.18,0.00,0.00,0.00,173.06,172.37
"114",6.40,20.52,0.00,6.56,7.14,21.78,21.78,20.39,0.00,0.00,0.00,82.79,0.00,0.00,0.00,173.06,172.37
"115",6.37,19.57,0.00,7.02,8.13,21.78,21.78,20.39,0.77,0.00,0.00,84.03,0.00,0.00,0.00,173.06,172.37
"116",6.03,18.32,0.00,6.92,6.54,21.78,21.78,20.39,0.00,0.00,0.00,79.97,0.00,0.00,0.00,173.06,172.37
"117",5.66,17.04,0.00,6.31,5.33,21.78,21.78,20.39,0.00,0.00,0.00,76.50,0.00,0.00,0.00,173.06,172.37
"118",5.27,15.86,0.00,6.08,3.03,21.78,21.78,20.39,0.00,0.00,0.00,72.41,0.00,0.00,0.00,173.06,172.37
"119",4.91,14.98,0.00,6.21,5.86,21.78,21.78,20.39,0.00,0.00,0.00,74.14,0.00,0.00,0.00,173.06,172.37
"120",4.70,14.61,0.00,6.10,3.73,21.78,21.78,20.39,0.00,0.00,0.00,71.31,0.00,0.00,0.00,173.06,172.37
"121",4.77,14.49,0.00,5.75,1.25,21.78,21.78,20.39,0.00,0.00,0.00,68.43,0.00,0.00,0.00,173.06,172.37
"122",5.09,14.41,0.00,5.63,2.18,21.78,21.78,20.39,0.00,0.00,0.00,69.48,0.00,0.00,0.00,173.06,172.37
"123",5.57,14.48,0.00,5.57,0.00,21.72,21.72,20.39,0.00,0.00,0.00,67.74,0.00,0.00,0.00,172.37,172.37
"124",6.04,14.89,0.00,5.48,0.00,18.74,18.74,20.39,0.00,0.00,0.00,65.54,0.00,0.00,0.00,172.37,172.37
"125",6.44,15.70,0.00,5.38,0.00,17.36,17.36,20.39,0.00,0.00,0.00,65.27,0.00,0.00,0.00,172.37,172.37
"126",6.78,16.90,0.00,5.39,0.00,19.11,19.11,20.39,0.00,0.00,0.00,68.57,0.00,0.00,0.00,172.37,172.37
"127",6.90,17.78,0.14,5.65,2.40,21.78,21.78,20.39,0.00,0.00,0.00,75.04,0.00,0.00,0.00,173.06,172.37
"128",6.83,17.70,2.90,6.00,5.76,21.78,21.78,20.39,0.00,0.00,0.00,81.36,0.00,0.00,0.00,173.06,172.37
"129",6.44,16.66,7.01,6.32,2.71,21.78,21.78,20.39,0.00,0.00,0.00,81.30,0.00,0.00,0.00,173.06,172.37
"130",6.10,16.80,10.13,6.42,0.00,21.73,21.73,20.39,0.00,0.00,0.00,81.56,0.00,0.00,0.00,172.37,172.37
"131",5.96,17.00,11.52,6.50,0.00,19.60,19.60,20.39,0.00,0.00,0.00,80.97,0.00,0.00,0.00,172.37,172.37
"132",6.01,16.66,11.14,6.42,0.00,0.00,10.94,20.39,9.30,0.00,10.94,80.86,0.00,0.00,0.00,173.06,173.06
"133",6.28,16.78,9.26,6.32,0.00,21.54,21.54,20.39,0.00,0.00,0.00,80.57,0.00,0.00,0.00,172.37,172.37
"134",6.74,17.34,5.86,6.22,0.76,21.78,21.78,20.39,0.00,0.00,0.00,79.08,0.00,0.00,0.00,173.06,172.37
"135",7.46,21.16,1.86,6.05,0.00,20.63,20.63,20.39,0.00,0.00,0.00,77.55,0.00,0.00,0.00,172.37,172.37
"136",8.15,26.22,0.01,6.06,0.00,15.13,15.13,20.39,0.00,0.00,0.00,75.96,0.00,0.00,0.00,172.37,172.37
"137",8.39,27.25,0.00,5.92,0.00,14.32,14.32,20.39,0.00,0.00,0.00,76.28,0.00,0.00,0.00,172.37,172.37
"138",8.27,26.09,0.00,6.40,0.00,20.32,20.32,20.39,0.00,0.00,0.00,81.46,0.00,0.00,0.00,172.37,172.37
"139",7.94,24.18,0.00,6.83,1.37,21.78,21.78,20.39,0.00,0.00,0.00,82.49,0.00,0.00,0.00,173.06,172.37
"140",7.43,22.21,0.00,6.83,0.29,21.78,21.78,20.39,0.00,0.00,0.00,78.93,0.00,0.00,0.00,173.06,172.37
"141",6.83,20.47,0.00,6.31,0.19,21.78,21.78,20.39,0.00,0.00,0.00,75.97,0.00,0.00,0.00,173.06,172.37
"142",6.13,18.90,0.00,6.06,0.00,20.46,20.46,20.39,0.00,0.00,0.00,71.92,0.00,0.00,0.00,172.37,172.37
"143",5.37,17.21,0.00,5.96,2.75,21.78,21.78,20.39,0.00,0.00,0.00,73.45,0.00,0.00,0.00,173.06,172.37
"144",4.78,15.83,0.00,6.00,0.00,20.20,20.20,20.39,0.00,0.00,0.00,67.20,0.00,0.00,0.00,172.37,172.37
"145",4.46,14.84,0.00,5.81,0.24,21.78,21.78,20.39,0.00,0.00,0.00,67.52,0.00,0.00,0.00,173.06,172.37
"146",4.26,14.29,0.00,5.60,0.00,21.78,21.78,20.39,0.83,0.00,0.00,67.15,0.00,0.00,0.00,173.06,172.37
"147",4.16,14.03,0.00,5.45,0.00,21.07,21.07,20.39,0.00,0.00,0.00,65.11,0.00,0.00,0.00,172.37,172.37
"148",4.06,13.87,0.00,5.35,0.00,18.72,18.72,20.39,0.00,0.00,0.00,62.40,0.00,0.00,0.00,172.37,172.37
"149",3.93,14.03,0.00,5.23,0.00,17.37,17.37,20.39,0.00,0.00,0.00,60.94,0.00,0.00,0.00,172.37,172.37
"150",3.75,14.27,0.00,5.27,0.00,18.14,18.14,20.39,0.00,0.00,0.00,61.82,0.00,0.00,0.00,172.37,172.37
"151",3.54,14.34,0.09,5.74,0.00,19.14,19.14,20.39,0.00,0.00,0.00,63.24,0.00,0.00,0.00,172.37,172.37
"152",3.35,13.72,2.23,6.26,0.00,20.96,20.96,20.39,0.00,0.00,0.00,66.90,0.00,0.00,0.00,172.37,172.37
"153",3.03,11.91,5.88,6.50,0.00,20.89,20.89,20.39,0.00,0.00,0.00,68.60,0.00,0.00,0.00,172.37,172.37
"154",2.48,11.18,9.30,6.60,0.00,20.63,20.63,20.39,0.00,0.00,0.00,70.59,0.00,0.00,0.00,172.37,172.37
"155",2.03,10.50,11.04,6.57,0.00,20.54,20.54,20.39,0.00,0.00,0.00,71.06,0.00,0.00,0.00,172.37,172.37
"156",1.83,10.10,10.66,6.47,0.00,21.78,21.78,20.39,0.33,0.00,0.00,71.57,0.00,0.00,0.00,173.06,172.37
"157",1.97,10.40,8.79,6.50,0.00,21.78,21.78,20.39,3.08,0.00,0.00,72.91,0.00,0.00,0.00,173.06,172.37
"158",2.43,11.81,5.02,6.16,2.82,21.78,21.78,20.39,0.00,0.00,0.00,70.40,0.00,0.00,0.00,173.06,172.37
"159",3.34,16.19,1.24,5.98,0.00,20.99,20.99,20.39,0.00,0.00,0.00,68.12,0.00,0.00,0.00,172.37,172.37
"160",4.29,21.35,0.00,5.91,0.00,14.59,14.59,20.39,0.00,0.00,0.00,66.54,0.00,0.00,0.00,172.37,172.37
"161",4.87,24.07,0.00,5.90,0.00,11.52,11.52,20.39,0.00,0.00,0.00,66.75,0.00,0.00,0.00,172.37,172.37
"162",4.98,24.15,0.00,6.37,0.00,15.99,15.99,20.39,0.00,0.00,0.00,71.88,0.00,0.00,0.00,172.37,172.37
"163",4.74,22.81,0.00,6.86,0.00,19.18,19.18,20.39,0.00,0.00,0.00,73.98,0.00,0.00,0.00,172.37,172.37
"164",4.37,20.83,0.00,6.39,0.00,19.82,19.82,20.39,0.00,0.00,0.00,71.81,0.00,0.00,0.00,172.37,172.37
"165",3.97,19.17,0.00,5.90,0.00,19.73,19.73,20.39,0.00,0.00,0.00,69.17,0.00,0.00,0.00,172.37,172.37
"166",3.61,18.62,0.00,5.54,0.00,18.16,18.16,20.39,0.00,0.00,0.00,66.32,0.00,0.00,0.00,172.37,172.37
"167",3.43,18.16,0.00,5.58,0.00,21.18,21.18,20.39,0.00,0.00,0.00,68.75,0.00,0.00,0.00,172.37,172.37
"168",3.48,18.47,0.00,5.61,0.00,16.62,16.62,20.39,0.00,0.00,0.00,64.58,0.00,0.00,0.00,172.37,172.37
"169",3.70,18.97,0.00,5.39,0.00,15.58,15.58,20.39,0.00,0.00,0.00,64.03,0.00,0.00,0.00,172.37,172.37
"170",3.88,19.31,0.00,5.13,0.00,15.35,15.35,20.39,0.00,0.00,0.00,64.06,0.00,0.00,0.00,172.37,172.37
"171",3.96,19.31,0.00,5.07,0.00,13.14,13.14,20.39,0.00,0.00,0.00,61.88,0.00,0.00,0.00,172.37,172.37
"172",3.96,19.33,0.00,4.97,10.10,0.00,0.00,20.39,0.00,0.00,0.00,58.75,0.00,0.00,0.00,173.06,173.06
"173",3.87,19.49,0.00,4.91,0.00,8.43,8.43,20.39,0.00,0.00,0.00,57.10,0.00,0.00,0.00,172.37,172.37
"174",3.68,19.42,0.00,4.87,8.57,0.00,0.00,20.39,0.00,0.00,0.00,56.93,0.00,0.00,0.00,173.06,173.06
"175",3.43,19.38,0.24,5.25,0.00,8.63,8.63,20.39,0.00,0.00,0.00,57.32,0.00,0.00,0.00,172.37,172.37
"176",3.19,18.63,2.38,5.85,0.00,8.19,8.19,20.39,0.00,0.00,0.00,58.64,0.00,0.00,0.00,172.37,172.37
"177",2.79,17.20,5.42,5.99,0.00,8.31,8.31,20.39,0.00,0.00,0.00,60.10,0.00,0.00,0.00,172.37,172.37
"178",2.63,16.49,8.20,5.85,0.00,9.53,9.53,20.39,0.00,0.00,0.00,63.09,0.00,0.00,0.00,172.37,172.37
"179",2.55,16.52,9.55,5.70,0.00,10.39,10.39,20.39,0.00,0.00,0.00,65.09,0.00,0.00,0.00,172.37,172.37
"180",2.52,16.39,9.11,5.80,0.00,11.83,11.83,20.39,0.00,0.00,0.00,66.05,0.00,0.00,0.00,172.37,172.37
"181",2.60,16.53,7.53,5.78,0.00,0.00,15.27,20.39,0.00,0.00,15.27,68.09,0.00,0.00,0.00,173.06,173.06
"182",2.73,17.59,4.85,5.61,0.00,13.88,13.88,20.39,0.00,0.00,0.00,65.05,0.00,0.00,0.00,172.37,172.37
"183",3.01,20.35,1.51,5.44,11.07,0.00,0.00,20.39,0.00,0.00,0.00,61.78,0.00,0.00,0.00,173.06,173.06
"184",3.31,22.33,0.00,5.42,0.00,8.79,8.79,20.39,0.00,0.00,0.00,60.24,0.00,0.00,0.00,172.37,172.37
"185",3.43,22.30,0.00,5.48,0.00,8.86,8.86,20.39,0.00,0.00,0.00,60.47,0.00,0.00,0.00,172.37,172.37
"186",3.37,21.57,0.00,5.73,0.00,15.13,15.13,20.39,0.00,0.00,0.00,66.18,0.00,0.00,0.00,172.37,172.37
"187",3.23,20.66,0.00,6.34,0.00,18.98,18.98,20.39,0.00,0.00,0.00,69.60,0.00,0.00,0.00,172.37,172.37
"188",3.15,19.58,0.00,5.96,0.00,20.46,20.46,20.39,0.00,0.00,0.00,69.55,0.00,0.00,0.00,172.37,172.37
"189",3.04,19.09,0.00,5.41,0.00,20.12,20.12,20.39,0.00,0.00,0.00,68.05,0.00,0.00,0.00,172.37,172.37
"190",2.89,18.86,0.00,5.16,0.00,17.66,17.66,20.39,0.00,0.00,0.00,64.96,0.00,0.00,0.00,172.37,172.37
"191",2.67,18.18,0.00,5.26,0.00,20.12,20.12,20.39,0.00,0.00,0.00,66.62,0.00,0.00,0.00,172.37,172.37
"192",2.50,17.41,0.00,5.19,0.00,21.78,21.78,20.39,2.41,0.00,0.00,69.68,0.00,0.00,0.00,173.06,172.37
"193",2.48,17.03,0.00,5.04,0.00,17.02,17.02,20.39,0.00,0.00,0.00,61.96,0.00,0.00,0.00,172.37,172.37
"194",2.40,16.44,0.00,4.89,0.00,18.78,18.78,20.39,0.00,0.00,0.00,62.90,0.00,0.00,0.00,172.37,172.37
