"hour","offshore","onshore","pv","river","lake","biogas","gas","nuclear","phs","battery","methanation","demand","Pump","ElecStr","CH4","elec_price","gas_price"
"2251",10.25,37.09,0.00,6.85,0.00,0.00,0.00,3.96,0.00,0.00,0.00,55.76,0.00,0.00,-2.38,9.50,9.50
"2252",10.24,37.35,0.00,7.11,0.00,0.00,0.00,4.11,0.00,0.00,0.00,56.44,0.00,0.00,-2.38,9.50,9.50
"2253",10.17,37.32,0.00,7.23,0.00,0.00,0.00,5.66,0.00,0.00,0.00,58.00,0.00,0.00,-2.38,9.99,9.99
"2254",10.16,37.48,0.00,7.24,0.00,0.00,0.00,4.24,0.00,0.00,0.00,54.91,-1.83,0.00,-2.38,8.84,8.84
"2255",10.24,36.88,0.00,7.15,0.00,0.00,0.00,4.68,0.00,0.00,0.00,56.57,0.00,0.00,-2.38,9.67,9.67
"2256",10.20,35.62,0.00,7.17,0.00,0.00,0.00,3.51,4.87,0.10,0.00,59.09,0.00,0.00,-2.38,10.34,10.34
"2257",10.17,34.56,0.00,6.96,0.00,0.00,0.00,2.63,0.00,0.00,0.00,51.19,-0.74,0.00,-2.38,8.84,8.84
"2258",10.18,33.91,0.00,7.01,0.00,0.00,0.00,1.97,0.52,0.00,0.00,51.21,0.00,0.00,-2.38,10.34,10.34
"2259",10.19,33.90,0.00,6.88,0.00,0.00,0.00,1.48,0.00,0.00,0.00,49.58,-0.47,0.00,-2.38,8.84,8.84
"2260",10.24,34.37,0.00,6.73,0.00,0.00,0.00,1.11,0.00,0.00,0.00,47.64,-2.43,0.00,-2.38,8.84,8.84
"2261",10.22,34.56,0.07,6.60,0.00,0.00,0.00,0.83,0.00,0.00,0.00,47.93,-1.97,0.00,-2.38,8.84,8.84
"2262",10.11,35.18,2.15,6.40,0.00,0.00,0.00,0.62,0.00,0.00,0.00,51.60,-0.48,0.00,-2.38,8.84,8.84
"2263",10.10,39.01,7.01,6.44,0.00,0.00,0.00,0.47,0.00,0.00,0.00,57.82,-2.82,0.00,-2.38,8.84,8.84
"2264",10.03,42.63,13.06,6.50,0.00,0.00,0.00,0.35,0.00,0.00,0.00,61.74,-8.44,0.00,-2.38,8.84,8.84
"2265",9.85,43.41,18.38,6.65,0.00,0.00,0.00,0.26,0.00,0.00,0.00,64.96,-9.30,-1.91,-2.38,8.84,8.84
"2266",9.64,42.74,22.09,6.70,0.00,0.00,0.00,0.20,0.00,0.00,0.00,65.74,-2.79,-10.46,-2.38,8.84,8.84
"2267",9.40,41.59,23.68,6.76,0.00,0.00,0.00,0.15,0.00,0.00,0.00,65.61,-9.30,-4.28,-2.38,8.84,8.84
"2268",9.04,40.09,24.17,6.73,0.00,0.00,0.00,0.11,0.00,0.00,0.00,65.94,-9.30,-2.52,-2.38,8.84,8.84
"2269",8.51,38.31,22.78,6.81,0.00,0.00,0.00,0.08,0.00,0.00,0.00,65.36,-8.75,0.00,-2.38,8.84,8.84
"2270",7.81,36.19,18.91,6.78,0.00,0.00,0.00,5.19,0.00,0.00,0.00,64.33,-8.17,0.00,-2.38,8.84,8.84
"2271",7.03,34.30,13.70,6.61,0.00,0.00,0.00,9.03,0.00,0.00,0.00,62.46,-5.83,0.00,-2.38,8.84,8.84
"2272",6.24,31.87,7.53,6.55,0.00,0.00,0.00,11.90,0.00,0.00,0.00,60.54,-1.16,0.00,-2.38,8.84,8.84
"2273",5.40,27.53,2.01,6.51,5.97,0.00,0.00,14.05,0.00,0.00,0.00,59.09,0.00,0.00,-2.38,10.87,10.87
"2274",4.86,27.62,0.02,6.37,6.24,0.00,0.00,15.67,0.00,0.00,0.00,58.40,0.00,0.00,-2.38,10.87,10.87
"2275",4.50,27.86,0.00,6.47,0.00,0.00,0.00,16.88,0.00,7.07,0.00,60.41,0.00,0.00,-2.38,10.87,10.87
"2276",4.12,25.98,0.00,6.85,1.81,0.00,0.00,17.79,3.48,2.76,0.00,60.41,0.00,0.00,-2.38,10.87,10.87
"2277",3.83,23.53,0.00,6.89,11.85,0.00,0.00,18.48,0.00,0.00,0.00,62.20,0.00,0.00,-2.38,10.87,10.87
"2278",3.65,21.15,0.00,6.87,10.94,0.00,0.00,18.99,0.00,0.00,0.00,59.21,0.00,0.00,-2.38,10.87,10.87
"2279",3.55,18.91,0.00,6.98,12.86,0.00,0.00,19.37,0.00,1.37,0.00,60.65,0.00,0.00,-2.38,10.87,10.87
"2280",3.52,17.10,0.00,7.02,8.44,0.00,0.00,19.66,0.00,4.50,0.00,57.85,0.00,0.00,-2.38,10.87,10.87
"2281",3.55,15.52,0.00,6.77,12.16,0.00,0.00,19.87,0.00,0.00,0.00,55.50,0.00,0.00,-2.38,10.87,10.87
"2282",3.64,14.61,0.00,6.62,12.86,0.00,0.00,20.04,0.00,0.57,0.00,55.96,0.00,0.00,-2.38,10.87,10.87
"2283",3.72,14.01,0.00,6.53,12.25,0.00,0.00,20.16,0.00,0.00,0.00,54.30,0.00,0.00,-2.38,10.87,10.87
"2284",3.77,13.37,0.00,6.45,11.08,0.00,0.00,20.25,0.00,0.00,0.00,52.53,0.00,0.00,-2.38,10.87,10.87
"2285",3.84,12.77,0.15,6.39,11.54,0.00,0.00,20.32,0.00,0.00,0.00,52.61,0.00,0.00,-2.38,10.87,10.87
"2286",3.72,10.62,4.83,6.34,12.65,0.00,0.00,20.37,0.00,0.00,0.00,56.14,0.00,0.00,-2.38,10.87,10.87
"2287",3.30,8.57,13.88,6.35,12.86,0.00,0.00,20.41,0.00,0.13,0.00,63.12,0.00,0.00,-2.38,10.87,10.87
"2288",3.38,10.64,22.12,6.51,1.16,0.00,0.00,20.44,4.78,0.00,0.00,66.65,0.00,0.00,-2.38,10.87,10.87
"2289",3.52,11.58,28.02,6.58,0.00,0.00,0.00,20.46,0.00,0.00,0.00,67.51,-0.26,0.00,-2.38,9.30,9.30
"2290",3.62,11.56,31.60,6.65,0.00,0.00,0.00,20.47,0.00,0.00,0.00,67.02,0.00,-4.51,-2.38,9.30,9.30
"2291",3.77,11.56,32.99,6.51,0.00,0.00,0.00,20.49,0.00,0.00,0.00,65.93,-6.99,0.00,-2.38,9.30,9.30
"2292",3.91,11.69,32.35,6.48,0.00,0.00,0.00,20.49,0.00,0.00,0.00,65.12,0.00,-7.42,-2.38,9.30,9.30
"2293",4.08,11.93,29.76,6.73,0.00,0.00,0.00,20.50,0.00,0.00,0.00,64.55,-2.41,-3.66,-2.38,9.30,9.30
"2294",4.31,12.27,25.22,6.58,0.00,0.00,0.00,20.51,0.00,0.00,0.00,62.93,0.00,-3.59,-2.38,9.30,9.30
"2295",4.51,12.43,18.73,6.38,0.40,0.00,0.00,20.51,0.00,0.00,0.00,60.57,0.00,0.00,-2.38,10.87,10.87
"2296",4.68,12.32,10.72,6.29,1.35,0.00,0.00,20.51,4.87,0.00,0.00,58.35,0.00,0.00,-2.38,10.87,10.87
"2297",4.74,12.11,2.85,6.38,2.98,0.00,0.00,20.52,9.30,0.00,0.00,56.50,0.00,0.00,-2.38,10.87,10.87
"2298",5.06,13.80,0.02,6.28,12.49,0.00,0.00,20.52,0.00,0.00,0.00,55.79,0.00,0.00,-2.38,10.87,10.87
"2299",5.38,15.03,0.00,6.38,3.38,0.00,0.00,20.52,9.30,0.00,0.00,57.61,0.00,0.00,-2.38,10.87,10.87
"2300",5.61,15.33,0.00,6.51,12.03,0.00,0.00,20.52,0.00,0.00,0.00,57.62,0.00,0.00,-2.38,10.87,10.87
"2301",5.85,15.65,0.00,6.75,4.77,0.00,0.00,20.52,9.30,0.00,0.00,60.46,0.00,0.00,-2.38,10.87,10.87
"2302",6.04,16.33,0.00,6.82,0.00,0.00,0.00,20.52,9.30,1.13,0.00,57.75,0.00,0.00,-2.38,10.87,10.87
"2303",6.06,17.01,0.00,6.88,3.44,0.00,0.00,20.52,0.00,7.90,0.00,59.43,0.00,0.00,-2.38,10.87,10.87
"2304",6.04,17.58,0.00,6.85,0.00,0.00,0.00,20.52,0.00,7.37,0.00,55.98,0.00,0.00,-2.38,10.87,10.87
"2305",6.01,18.08,0.00,6.58,0.00,0.00,0.00,20.52,5.73,0.00,0.00,54.54,0.00,0.00,-2.38,10.87,10.87
"2306",5.78,17.68,0.00,6.48,0.00,0.00,0.00,20.52,6.78,0.00,0.00,54.86,0.00,0.00,-2.38,10.87,10.87
"2307",5.45,16.69,0.00,6.43,0.00,0.00,0.00,20.52,6.42,0.00,0.00,53.14,0.00,0.00,-2.38,10.87,10.87
"2308",4.99,14.99,0.00,6.35,0.00,0.00,0.00,20.52,7.10,0.00,0.00,51.58,0.00,0.00,-2.38,10.87,10.87
"2309",4.53,12.83,0.17,6.35,0.37,0.00,0.00,20.52,9.30,0.00,0.00,51.68,0.00,0.00,-2.38,10.87,10.87
"2310",3.97,9.36,4.73,6.22,3.75,0.00,0.00,20.52,9.30,0.00,0.00,55.47,0.00,0.00,-2.38,10.87,10.87
"2311",3.32,6.18,13.40,6.48,5.28,0.00,0.00,20.52,9.30,0.00,0.00,62.11,0.00,0.00,-2.38,10.87,10.87
"2312",3.24,6.81,21.39,6.81,0.00,0.00,0.00,20.52,9.30,0.00,0.00,65.69,0.00,0.00,-2.38,10.87,10.87
"2313",3.25,7.46,27.00,6.95,0.00,0.00,0.00,20.52,3.62,0.00,0.00,66.43,0.00,0.00,-2.38,10.87,10.87
"2314",3.35,7.75,30.40,6.86,0.00,0.00,0.00,20.52,0.00,0.00,0.00,65.53,-0.97,0.00,-2.38,9.30,9.30
"2315",3.74,8.72,31.94,6.82,0.00,0.00,0.00,20.52,0.00,0.00,0.00,64.37,-4.98,0.00,-2.38,9.30,9.30
"2316",4.37,10.06,31.40,6.84,0.00,0.00,0.00,20.52,0.00,0.00,0.00,63.22,-7.60,0.00,-2.38,9.30,9.30
"2317",5.07,11.53,28.91,6.69,0.00,0.00,0.00,20.52,0.00,0.00,0.00,62.82,-7.52,0.00,-2.38,9.30,9.30
"2318",5.69,13.03,24.43,6.54,0.00,0.00,0.00,20.52,0.00,0.00,0.00,60.89,0.00,-6.95,-2.38,9.30,9.30
"2319",6.07,14.24,18.03,6.45,0.00,0.00,0.00,20.52,0.00,0.00,0.00,58.25,0.00,-4.69,-2.38,9.30,9.30
"2320",6.07,14.09,10.24,6.41,0.00,0.00,0.00,20.52,0.98,0.00,0.00,55.94,0.00,0.00,-2.38,10.87,10.87
"2321",5.83,13.02,2.77,6.55,0.00,0.00,0.00,20.52,7.34,0.00,0.00,53.64,0.00,0.00,-2.38,10.87,10.87
"2322",6.07,13.37,0.03,6.57,0.00,0.00,0.00,20.52,9.05,0.00,0.00,53.22,0.00,0.00,-2.38,10.87,10.87
"2323",6.42,13.88,0.00,6.62,0.00,0.00,0.00,20.52,9.30,0.45,0.00,54.80,0.00,0.00,-2.38,10.87,10.87
"2324",6.74,14.78,0.00,6.75,0.00,0.00,0.00,20.52,8.46,0.00,0.00,54.87,0.00,0.00,-2.38,10.87,10.87
"2325",6.88,15.84,0.00,6.98,0.00,0.00,0.00,20.52,9.30,0.76,0.00,57.89,0.00,0.00,-2.38,10.87,10.87
"2326",7.01,16.86,0.00,6.71,0.00,0.00,0.00,20.52,7.13,0.00,0.00,55.85,0.00,0.00,-2.38,10.87,10.87
"2327",7.13,17.76,0.00,6.63,0.00,0.00,0.00,20.52,4.75,3.13,0.00,57.54,0.00,0.00,-2.38,10.87,10.87
"2328",7.22,18.55,0.00,6.69,0.00,0.00,0.00,20.52,1.56,0.00,0.00,52.15,0.00,0.00,-2.38,10.87,10.87
"2329",7.34,19.05,0.00,6.38,0.00,0.00,0.00,20.52,1.13,0.00,0.00,52.05,0.00,0.00,-2.38,10.87,10.87
"2330",7.37,19.42,0.00,6.36,0.00,0.00,0.00,20.52,0.96,0.00,0.00,52.25,0.00,0.00,-2.38,10.87,10.87
"2331",7.47,19.74,0.00,6.31,0.00,0.00,0.00,15.39,3.48,0.00,0.00,50.00,0.00,0.00,-2.38,10.87,10.87
"2332",7.67,20.79,0.00,6.27,0.00,0.00,0.00,11.54,3.81,0.00,0.00,47.71,0.00,0.00,-2.38,10.87,10.87
"2333",7.85,21.67,0.20,6.29,0.00,0.00,0.00,8.66,0.00,4.67,0.00,46.95,0.00,0.00,-2.38,10.87,10.87
"2334",7.97,21.01,4.74,6.27,0.00,0.00,0.00,6.49,3.83,0.00,0.00,47.93,0.00,0.00,-2.38,10.87,10.87
"2335",7.89,19.25,12.52,6.48,0.32,0.00,0.00,4.87,0.00,0.95,0.00,49.91,0.00,0.00,-2.38,10.87,10.87
"2336",7.92,24.30,19.71,6.76,0.00,0.00,0.00,3.65,0.00,0.00,0.00,51.80,-8.15,0.00,-2.38,9.30,9.30
"2337",7.57,27.38,24.89,6.81,0.00,0.00,0.00,2.74,0.00,0.00,0.00,54.26,-9.30,-3.46,-2.38,0.00,0.00
"2338",7.05,28.69,28.17,6.90,0.00,0.00,0.00,2.05,0.00,0.00,0.00,55.30,-9.30,-5.88,-2.38,0.00,0.00
"2339",6.69,29.89,29.18,6.67,0.00,0.00,0.00,1.54,0.00,0.00,0.00,54.33,-9.30,-7.95,-2.38,0.00,0.00
"2340",6.55,31.24,28.01,6.42,0.00,0.00,0.00,1.16,0.00,0.00,0.00,54.17,-9.30,-1.89,-2.38,0.00,0.00
"2341",6.52,32.19,25.25,6.45,0.00,0.00,0.00,0.87,0.00,0.00,0.00,55.34,-9.30,0.00,-2.38,0.00,0.00
"2342",6.50,32.01,20.85,6.45,0.00,0.00,0.00,0.65,0.00,0.00,0.00,52.86,-9.30,0.00,-2.38,0.00,0.00
"2343",6.50,30.80,14.38,6.32,0.00,0.00,0.00,3.80,0.00,0.00,0.00,50.11,-9.30,0.00,-2.38,8.14,8.14
"2344",6.41,27.05,7.33,6.23,0.00,0.00,0.00,7.98,0.00,0.00,0.00,48.11,-4.50,0.00,-2.38,9.30,9.30
"2345",6.10,23.19,1.92,6.30,0.00,0.00,0.00,11.11,0.00,0.34,0.00,46.58,0.00,0.00,-2.38,10.87,10.87
"2346",6.27,23.73,0.02,6.51,0.00,0.00,0.00,13.47,0.00,0.00,0.00,46.76,-0.85,0.00,-2.38,9.30,9.30
"2347",6.58,24.13,0.00,6.56,0.00,0.00,0.00,15.23,0.00,0.00,0.00,49.07,-1.06,0.00,-2.38,9.30,9.30
"2348",6.58,23.72,0.00,6.81,0.00,0.00,0.00,16.55,0.00,0.00,0.00,50.33,-0.96,0.00,-2.38,9.30,9.30
"2349",6.32,22.95,0.00,6.85,0.00,0.00,0.00,17.54,0.00,1.20,0.00,52.48,0.00,0.00,-2.38,10.87,10.87
"2350",5.98,21.44,0.00,6.83,0.00,0.00,0.00,18.29,0.00,0.74,0.00,50.91,0.00,0.00,-2.38,10.87,10.87
"2351",5.55,19.97,0.00,6.70,0.00,0.00,0.00,18.85,0.00,4.63,0.00,53.32,0.00,0.00,-2.38,10.87,10.87
"2352",5.22,18.53,0.00,6.52,0.00,0.00,0.00,19.27,0.00,4.99,0.00,52.15,0.00,0.00,-2.38,10.87,10.87
"2353",4.86,16.51,0.00,6.15,0.00,0.00,0.00,19.58,4.33,0.00,0.00,49.05,0.00,0.00,-2.38,10.87,10.87
"2354",4.42,14.23,0.00,6.15,0.00,0.00,0.00,19.82,6.75,0.00,0.00,48.98,0.00,0.00,-2.38,10.87,10.87
"2355",4.03,12.41,0.00,6.22,0.00,0.00,0.00,19.99,6.54,0.00,0.00,46.81,0.00,0.00,-2.38,10.87,10.87
"2356",3.88,11.10,0.00,6.17,0.00,0.00,0.00,20.12,5.33,0.00,0.00,44.23,0.00,0.00,-2.38,10.87,10.87
"2357",3.91,10.31,0.09,6.14,0.00,0.00,0.00,20.22,4.69,0.00,0.00,42.99,0.00,0.00,-2.38,10.87,10.87
"2358",3.88,8.72,1.85,6.19,0.00,0.00,0.00,20.30,4.51,0.00,0.00,43.06,0.00,0.00,-2.38,10.87,10.87
"2359",3.65,8.01,5.14,6.44,0.00,0.00,0.00,20.35,2.34,0.00,0.00,43.55,0.00,0.00,-2.38,10.87,10.87
"2360",3.69,9.14,9.17,6.70,0.00,0.00,0.00,20.40,0.00,0.00,0.00,44.19,0.00,-2.52,-2.38,9.30,9.30
"2361",3.60,9.36,12.61,7.02,0.00,0.00,0.00,20.43,0.00,0.00,0.00,47.08,-1.02,-2.54,-2.38,9.30,9.30
"2362",3.21,9.35,15.39,6.70,0.00,0.00,0.00,20.45,0.00,0.00,0.00,49.41,0.00,-3.30,-2.38,9.30,9.30
"2363",2.69,9.47,16.87,6.66,0.00,0.00,0.00,20.47,0.00,0.00,0.00,50.25,0.00,-3.52,-2.38,9.30,9.30
"2364",2.52,9.67,15.10,6.12,0.00,0.00,0.00,20.48,0.00,0.00,0.00,51.11,0.00,-0.41,-2.38,9.30,9.30
"2365",2.66,10.24,12.07,5.90,0.00,0.00,0.00,20.49,3.78,0.00,0.00,52.76,0.00,0.00,-2.38,10.87,10.87
"2366",2.92,11.05,9.37,5.85,0.00,0.00,0.00,20.50,2.40,0.00,0.00,49.71,0.00,0.00,-2.38,10.87,10.87
"2367",3.30,11.99,6.07,5.82,0.00,0.00,0.00,20.51,1.71,0.00,0.00,47.02,0.00,0.00,-2.38,10.87,10.87
"2368",3.75,13.00,3.21,5.97,0.00,0.00,0.00,20.51,0.91,0.00,0.00,44.96,0.00,0.00,-2.38,10.87,10.87
"2369",4.23,14.35,0.89,6.10,0.00,0.00,0.00,20.51,0.55,0.00,0.00,44.25,0.00,0.00,-2.38,10.87,10.87
"2370",4.92,16.81,0.01,6.19,0.00,0.00,0.00,20.51,0.00,0.00,0.00,44.93,0.00,-1.14,-2.38,9.30,9.30
"2371",5.45,18.31,0.00,6.47,0.00,0.00,0.00,20.52,0.00,0.00,0.00,47.87,0.00,-0.49,-2.38,9.30,9.30
"2372",5.74,18.21,0.00,6.63,0.00,0.00,0.00,20.52,2.14,0.00,0.00,50.85,0.00,0.00,-2.38,10.87,10.87
"2373",5.72,17.67,0.00,6.82,0.20,0.00,0.00,20.52,5.50,0.00,0.00,54.04,0.00,0.00,-2.38,10.87,10.87
"2374",5.68,17.64,0.00,6.44,0.00,0.00,0.00,20.52,4.17,0.00,0.00,52.07,0.00,0.00,-2.38,10.87,10.87
"2375",5.78,18.31,0.00,6.56,0.00,0.00,0.00,20.52,4.84,0.00,0.00,53.63,0.00,0.00,-2.38,10.87,10.87
"2376",5.99,18.99,0.00,6.34,0.00,0.00,0.00,20.52,9.30,1.17,0.00,59.93,0.00,0.00,-2.38,10.87,10.87
"2377",6.24,20.19,0.00,5.85,0.00,0.00,0.00,19.30,0.00,0.00,0.00,49.21,0.00,0.00,-2.38,9.50,9.50
"2378",6.66,21.33,0.00,5.64,0.00,0.00,0.00,18.52,0.00,0.00,0.00,49.77,0.00,0.00,-2.38,9.50,9.50
"2379",7.24,22.47,0.00,5.58,0.00,0.00,0.00,15.44,0.00,0.00,0.00,48.34,0.00,0.00,-2.38,9.50,9.50
"2380",7.86,23.28,0.00,5.52,0.00,0.00,0.00,12.24,0.00,0.00,0.00,46.51,0.00,0.00,-2.38,9.50,9.50
"2381",8.29,23.22,0.10,5.53,0.00,0.00,0.00,12.29,0.00,0.00,0.00,47.04,0.00,0.00,-2.38,9.50,9.50
"2382",8.47,24.07,2.01,5.74,0.00,0.00,0.00,13.21,0.00,0.00,0.00,51.12,0.00,0.00,-2.38,9.50,9.50
"2383",8.58,27.03,5.99,6.30,0.00,0.00,0.00,12.39,0.00,0.00,0.00,57.91,0.00,0.00,-2.38,9.85,9.85
"2384",8.56,30.04,11.38,6.62,0.00,0.00,0.00,9.30,0.00,0.00,0.00,62.29,-1.22,0.00,-2.38,9.30,9.30
"2385",8.31,30.95,16.14,6.70,0.00,0.00,0.00,6.97,0.00,0.00,0.00,65.16,-1.53,0.00,-2.38,9.30,9.30
"2386",8.01,31.37,19.16,6.65,0.00,0.00,0.00,5.23,0.00,0.00,0.00,65.89,-2.15,0.00,-2.38,9.30,9.30
"2387",7.70,31.73,20.15,6.47,0.00,0.00,0.00,8.64,0.00,0.00,0.00,65.75,-6.56,0.00,-2.38,9.30,9.30
"2388",7.43,31.93,19.93,6.50,0.00,0.00,0.00,11.61,0.00,0.00,0.00,66.13,-8.89,0.00,-2.38,9.30,9.30
"2389",7.21,31.86,18.99,6.16,0.00,0.00,0.00,13.84,0.00,0.00,0.00,66.39,-9.30,0.00,-2.38,9.27,9.27
"2390",7.11,32.13,16.78,6.02,0.00,0.00,0.00,15.51,0.00,0.00,0.00,65.48,-8.62,-1.05,-2.38,9.30,9.30
"2391",6.84,33.09,13.30,5.78,0.00,0.00,0.00,16.76,0.00,0.00,0.00,63.78,-9.30,-0.32,-2.38,9.30,9.30
"2392",6.23,33.49,8.03,5.80,0.00,0.00,0.00,17.70,0.00,0.00,0.00,61.90,-6.97,0.00,-2.38,9.30,9.30
"2393",5.26,31.14,2.56,6.00,0.00,0.00,0.00,18.41,0.00,0.00,0.00,60.30,-0.69,0.00,-2.38,9.30,9.30
"2394",4.66,30.74,0.06,6.29,1.20,0.00,0.00,18.94,0.00,0.00,0.00,59.51,0.00,0.00,-2.38,10.87,10.87
"2395",4.31,31.38,0.00,6.41,0.00,0.00,0.00,19.33,2.43,0.00,0.00,61.49,0.00,0.00,-2.38,10.87,10.87
"2396",3.94,29.35,0.00,6.54,4.17,0.00,0.00,19.63,0.00,0.00,0.00,61.25,0.00,0.00,-2.38,10.87,10.87
"2397",3.53,26.72,0.00,6.57,0.00,0.00,0.00,19.85,8.32,0.00,0.00,62.62,0.00,0.00,-2.38,10.87,10.87
"2398",3.17,23.65,0.00,6.50,6.93,0.00,0.00,20.02,2.21,0.00,0.00,60.11,0.00,0.00,-2.38,10.87,10.87
"2399",2.87,20.53,0.00,6.81,4.46,0.00,0.00,20.15,9.30,0.00,0.00,61.72,0.00,0.00,-2.38,10.87,10.87
"2400",2.61,17.78,0.00,6.79,12.86,0.00,0.00,20.24,0.86,0.00,0.00,58.75,0.00,0.00,-2.38,10.87,10.87
"2401",2.59,15.50,0.00,6.15,12.86,0.00,0.00,20.31,1.40,0.00,0.00,56.42,0.00,0.00,-2.38,10.87,10.87
"2402",2.82,13.87,0.00,5.84,11.19,0.00,0.00,20.36,4.89,0.33,0.00,56.93,0.00,0.00,-2.38,10.87,10.87
"2403",3.04,12.56,0.00,5.47,0.97,0.00,0.00,20.40,9.30,6.12,0.00,55.48,0.00,0.00,-2.38,10.87,10.87
"2404",3.30,12.13,0.00,5.24,8.48,0.00,0.00,20.43,6.59,0.00,0.00,53.80,0.00,0.00,-2.38,10.87,10.87
"2405",3.51,12.02,0.25,5.41,12.86,0.00,0.00,20.45,1.92,0.00,0.00,54.05,0.00,0.00,-2.38,10.87,10.87
"2406",3.79,12.09,4.61,5.24,12.86,0.00,0.00,20.47,0.00,0.86,0.00,57.54,0.00,0.00,-2.38,10.87,10.87
"2407",4.28,13.57,13.16,5.38,0.00,0.00,0.00,20.48,0.00,9.08,0.00,63.57,0.00,0.00,-2.38,10.87,10.87
"2408",5.18,16.82,21.71,5.53,4.73,0.00,0.00,15.62,0.00,0.00,0.00,67.21,0.00,0.00,-2.38,10.87,10.87
"2409",6.12,19.77,27.43,5.92,0.00,0.00,0.00,11.71,0.00,0.00,0.00,68.57,0.00,0.00,-2.38,9.21,9.21
"2410",7.13,22.64,30.96,6.03,0.00,0.00,0.00,8.78,0.00,0.00,0.00,68.02,-5.15,0.00,-2.38,8.87,8.87
"2411",8.09,25.91,32.44,5.89,0.00,0.00,0.00,6.59,0.00,0.00,0.00,66.96,-9.30,-0.28,-2.38,8.87,8.87
"2412",8.84,29.07,31.83,5.88,0.00,0.00,0.00,4.94,0.00,0.00,0.00,66.09,-9.30,-2.79,-2.38,8.87,8.87
"2413",9.35,31.63,29.44,6.09,0.00,0.00,0.00,3.71,0.00,0.00,0.00,65.62,-9.30,-2.91,-2.38,8.87,8.87
"2414",9.76,33.31,25.02,5.63,0.00,0.00,0.00,2.78,0.00,0.00,0.00,64.43,-9.30,-0.39,-2.38,8.87,8.87
"2415",10.09,34.04,18.49,5.22,0.00,0.00,0.00,2.08,0.00,0.00,0.00,62.42,-5.12,0.00,-2.38,8.87,8.87
"2416",10.29,33.43,10.57,4.91,0.00,0.00,0.00,6.28,0.00,0.00,0.00,60.30,-2.81,0.00,-2.38,8.87,8.87
"2417",10.38,31.88,2.95,4.96,0.00,0.00,0.00,9.84,0.00,1.04,0.00,58.67,0.00,0.00,-2.38,10.38,10.38
"2418",10.46,32.11,0.05,5.37,0.00,0.00,0.00,12.51,0.00,0.00,0.00,58.12,0.00,0.00,-2.38,9.44,9.44
"2419",10.59,33.01,0.00,5.82,0.00,0.00,0.00,13.56,0.00,0.00,0.00,60.59,0.00,0.00,-2.38,9.50,9.50
"2420",10.62,34.22,0.00,6.31,0.00,0.00,0.00,11.76,0.00,0.00,0.00,60.53,0.00,0.00,-2.38,9.50,9.50
"2421",10.34,34.87,0.00,6.48,0.00,0.00,0.00,12.97,0.00,0.00,0.00,62.28,0.00,0.00,-2.38,9.50,9.50
"2422",10.01,35.11,0.00,6.29,0.00,0.00,0.00,10.57,0.00,0.00,0.00,59.60,0.00,0.00,-2.38,9.50,9.50
"2423",9.53,34.52,0.00,6.50,0.00,0.00,0.00,12.44,0.00,0.00,0.00,60.61,0.00,0.00,-2.38,9.50,9.50
"2424",9.22,33.17,0.00,6.20,0.00,0.00,0.00,11.52,0.00,0.00,0.00,57.74,0.00,0.00,-2.38,9.50,9.50
"2425",8.95,31.55,0.00,6.02,0.00,0.00,0.00,10.91,0.00,0.00,0.00,55.05,0.00,0.00,-2.38,8.84,8.84
"2426",8.51,29.81,0.00,5.85,0.00,0.00,0.00,13.31,0.08,0.00,0.00,55.18,0.00,0.00,-2.38,10.38,10.38
"2427",7.88,27.97,0.00,5.54,0.00,0.00,0.00,14.40,0.00,0.00,0.00,53.42,0.00,0.00,-2.38,8.83,8.83
"2428",7.45,25.40,0.00,5.00,0.00,0.00,0.00,15.93,0.00,0.00,0.00,51.34,0.00,-0.07,-2.38,8.87,8.87
"2429",6.85,23.21,0.24,4.96,0.00,0.00,0.00,17.08,0.05,1.26,0.00,51.27,0.00,0.00,-2.38,10.38,10.38
"2430",5.96,19.84,3.75,5.04,0.00,0.00,0.00,17.94,4.21,0.00,0.00,54.36,0.00,0.00,-2.38,10.38,10.38
"2431",5.48,20.75,9.40,4.89,0.00,0.00,0.00,18.59,0.00,3.20,0.00,59.94,0.00,0.00,-2.38,10.38,10.38
"2432",5.15,22.65,14.84,5.10,0.00,0.00,0.00,18.16,0.00,0.00,0.00,63.51,0.00,0.00,-2.38,9.50,9.50
"2433",4.77,23.69,19.51,5.09,0.00,0.00,0.00,15.32,0.00,0.00,0.00,65.99,0.00,0.00,-2.38,9.66,9.66
"2434",4.66,24.35,22.96,5.30,0.00,0.00,0.00,11.49,0.25,0.00,0.00,66.61,0.00,0.00,-2.38,10.38,10.38
"2435",5.01,25.90,25.18,5.45,0.00,0.00,0.00,8.61,0.00,0.00,0.00,65.95,-1.83,0.00,-2.38,8.87,8.87
"2436",5.56,27.88,25.64,5.39,0.00,0.00,0.00,6.46,0.00,0.00,0.00,65.69,0.00,-2.86,-2.38,8.87,8.87
"2437",6.26,29.56,23.97,5.38,0.00,0.00,0.00,4.85,0.00,0.00,0.00,65.13,0.00,-2.51,-2.38,8.87,8.87
"2438",6.88,30.34,20.55,4.86,0.00,0.00,0.00,6.39,0.00,0.00,0.00,64.24,0.00,-2.40,-2.38,8.87,8.87
"2439",7.42,30.15,15.47,4.54,0.00,0.00,0.00,9.92,0.00,0.00,0.00,62.26,0.00,-2.85,-2.38,8.87,8.87
